ENTITY_EMP_ID,OBJ_ID,ENTITY_ID,ENTITY_AFLTN_ID,EMP_STAT_CD,EMP_TYP_CD,BASE_SLRY_AMT,PRMRY_IND,ACTV_IND,PRMRY_DEPT_CD,EMP_ID,EMP_REC_ID
OLE3634,OLE3634,OLE3634,OLE3634,A,P,50000,Y,Y,IN-PEDC,156576,1
OLE3635,OLE3635,OLE3635,OLE3635,A,P,50000,Y,Y,IN-PSYC,157053,1
OLE3636,OLE3636,OLE3636,OLE3636,A,P,50000,Y,Y,IN-PUPA,157675,1
OLE3637,OLE3637,OLE3637,OLE3637,A,P,50000,Y,Y,BL-OPT,157967,1
OLE3638,OLE3638,OLE3638,OLE3638,A,N,50000,Y,Y,IN-PEDU,158554,1
OLE3639,OLE3639,OLE3639,OLE3639,A,P,50000,Y,Y,IN-MDCO,158607,1
OLE3640,OLE3640,OLE3640,OLE3640,A,N,50000,Y,Y,BL-VPIT,158608,1
OLE3641,OLE3641,OLE3641,OLE3641,A,P,50000,Y,Y,IN-LIBR,158669,1
OLE3642,OLE3642,OLE3642,OLE3642,A,N,50000,Y,Y,BL-VPGA,158707,1
OLE3643,OLE3643,OLE3643,OLE3643,A,P,50000,Y,Y,IN-UMDA,159296,1
OLE3644,OLE3644,OLE3644,OLE3644,T,N,50000,Y,Y,BL-POLS,159587,1
OLE3645,OLE3645,OLE3645,OLE3645,A,P,50000,Y,Y,BL-OSFA,159833,1
OLE3646,OLE3646,OLE3646,OLE3646,A,P,50000,Y,Y,KO-NURS,159877,1
OLE3647,OLE3647,OLE3647,OLE3647,T,P,50000,Y,Y,IN-PHMR,160392,1
OLE3648,OLE3648,OLE3648,OLE3648,A,P,50000,Y,Y,IN-LARS,160435,1
OLE3649,OLE3649,OLE3649,OLE3649,A,P,50000,Y,Y,IN-INFD,160871,1
OLE3650,OLE3650,OLE3650,OLE3650,A,P,50000,Y,Y,IN-SCI,161223,1
OLE3651,OLE3651,OLE3651,OLE3651,L,P,50000,Y,Y,BL-PL,161311,1
OLE3652,OLE3652,OLE3652,OLE3652,A,N,50000,Y,Y,BL-INFO,161406,1
OLE3653,OLE3653,OLE3653,OLE3653,A,P,50000,Y,Y,SB-PSY,162068,1
OLE3654,OLE3654,OLE3654,OLE3654,A,P,50000,Y,Y,SB-HIST,162389,1
OLE3655,OLE3655,OLE3655,OLE3655,A,P,50000,Y,Y,SB-PUR,162570,1
OLE3656,OLE3656,OLE3656,OLE3656,A,P,50000,Y,Y,BL-BL,162710,1
OLE3657,OLE3657,OLE3657,OLE3657,A,P,50000,Y,Y,BL-REGR,162757,1
OLE3658,OLE3658,OLE3658,OLE3658,A,P,50000,Y,Y,BL-PSY,162760,1
OLE3659,OLE3659,OLE3659,OLE3659,A,P,50000,Y,Y,IN-ENGT,163082,1
OLE3660,OLE3660,OLE3660,OLE3660,A,P,50000,Y,Y,NW-SPEA,163152,1
OLE3661,OLE3661,OLE3661,OLE3661,A,P,50000,Y,Y,IN-ALUM,164009,1
OLE3662,OLE3662,OLE3662,OLE3662,A,P,50000,Y,Y,SB-PL,164020,1
OLE3663,OLE3663,OLE3663,OLE3663,A,P,50000,Y,Y,EA-HUFA,164082,1
OLE3664,OLE3664,OLE3664,OLE3664,A,P,50000,Y,Y,IN-LAW,164123,1
OLE3665,OLE3665,OLE3665,OLE3665,A,P,50000,Y,Y,IN-ENGT,164152,1
OLE3666,OLE3666,OLE3666,OLE3666,A,P,50000,Y,Y,IN-CARD,165287,1
OLE3667,OLE3667,OLE3667,OLE3667,A,P,50000,Y,Y,BL-LAMP,166600,1
OLE3668,OLE3668,OLE3668,OLE3668,T,P,50000,Y,Y,IN-IN,167192,1
OLE3669,OLE3669,OLE3669,OLE3669,A,N,50000,Y,Y,BL-BI,167972,1
OLE3670,OLE3670,OLE3670,OLE3670,A,N,50000,Y,Y,SE-EXEC,168021,1
OLE3671,OLE3671,OLE3671,OLE3671,A,N,50000,Y,Y,BL-AIND,168482,1
OLE3672,OLE3672,OLE3672,OLE3672,A,P,50000,Y,Y,IN-ENGT,168485,1
OLE3673,OLE3673,OLE3673,OLE3673,A,N,50000,Y,Y,UA-REAL,168568,1
OLE3674,OLE3674,OLE3674,OLE3674,A,P,50000,Y,Y,UA-ATHL,168841,1
OLE3675,OLE3675,OLE3675,OLE3675,P,P,50000,Y,Y,IN-NEUR,168970,1
OLE3676,OLE3676,OLE3676,OLE3676,A,P,50000,Y,Y,BL-INFO,169266,1
OLE3677,OLE3677,OLE3677,OLE3677,A,P,50000,Y,Y,BL-BL,169398,1
OLE3678,OLE3678,OLE3678,OLE3678,A,P,50000,Y,Y,SE-LIBR,170056,1
OLE3679,OLE3679,OLE3679,OLE3679,A,P,50000,Y,Y,BL-BL,171336,1
OLE3680,OLE3680,OLE3680,OLE3680,A,P,50000,Y,Y,IN-BUDG,171399,1
OLE3681,OLE3681,OLE3681,OLE3681,A,N,50000,Y,Y,BL-CHEM,171634,1
OLE3682,OLE3682,OLE3682,OLE3682,A,P,50000,Y,Y,IN-ENDC,171727,1
OLE3683,OLE3683,OLE3683,OLE3683,A,N,50000,Y,Y,BL-SPEA,171886,1
OLE3684,OLE3684,OLE3684,OLE3684,A,P,50000,Y,Y,BL-RUAD,171987,1
OLE3685,OLE3685,OLE3685,OLE3685,T,N,50000,Y,Y,SB-ACCT,172854,1
OLE3686,OLE3686,OLE3686,OLE3686,A,P,50000,Y,Y,BL-MUS,172957,1
OLE3687,OLE3687,OLE3687,OLE3687,A,P,50000,Y,Y,BL-BI,172971,1
OLE3688,OLE3688,OLE3688,OLE3688,A,P,50000,Y,Y,UA-ENHS,172988,1
OLE3689,OLE3689,OLE3689,OLE3689,T,N,50000,Y,Y,BL-GNDR,173071,1
OLE3690,OLE3690,OLE3690,OLE3690,A,P,50000,Y,Y,EA-HUFA,173671,1
OLE3691,OLE3691,OLE3691,OLE3691,A,N,50000,Y,Y,IN-NEUR,173880,1
OLE3692,OLE3692,OLE3692,OLE3692,A,P,50000,Y,Y,IN-DERM,174079,1
OLE3693,OLE3693,OLE3693,OLE3693,A,P,50000,Y,Y,BL-UDIV,174571,1
OLE3694,OLE3694,OLE3694,OLE3694,A,P,50000,Y,Y,IN-INFO,174685,1
OLE3695,OLE3695,OLE3695,OLE3695,P,P,50000,Y,Y,BL-PSY,174746,1
OLE3696,OLE3696,OLE3696,OLE3696,A,P,50000,Y,Y,BL-BI,174886,1
OLE3697,OLE3697,OLE3697,OLE3697,A,P,50000,Y,Y,IN-PBHL,175169,1
OLE3698,OLE3698,OLE3698,OLE3698,T,P,50000,Y,Y,BL-AUTM,175456,1
OLE3699,OLE3699,OLE3699,OLE3699,A,P,50000,Y,Y,SE-SSER,175580,1
OLE3700,OLE3700,OLE3700,OLE3700,A,P,50000,Y,Y,BL-BRAD,175839,1
OLE3701,OLE3701,OLE3701,OLE3701,A,P,50000,Y,Y,IN-NEUR,177208,1
OLE3702,OLE3702,OLE3702,OLE3702,A,P,50000,Y,Y,IN-FAMM,177266,1
OLE3703,OLE3703,OLE3703,OLE3703,A,N,50000,Y,Y,BL-PHYS,177579,1
OLE3704,OLE3704,OLE3704,OLE3704,A,P,50000,Y,Y,IN-SLIS,178016,1
OLE3705,OLE3705,OLE3705,OLE3705,A,N,50000,Y,Y,BL-SPAN,178833,1
OLE3706,OLE3706,OLE3706,OLE3706,A,P,50000,Y,Y,BL-LIBR,179089,1
OLE3707,OLE3707,OLE3707,OLE3707,A,P,50000,Y,Y,IN-RESG,179465,1
OLE3708,OLE3708,OLE3708,OLE3708,A,P,50000,Y,Y,SB-ACAD,179559,1
OLE3709,OLE3709,OLE3709,OLE3709,A,P,50000,Y,Y,EA-BSSD,179904,1
OLE3710,OLE3710,OLE3710,OLE3710,A,P,50000,Y,Y,BL-KINS,179921,1
OLE3711,OLE3711,OLE3711,OLE3711,A,N,50000,Y,Y,BL-INMP,180181,1
OLE3712,OLE3712,OLE3712,OLE3712,A,P,50000,Y,Y,BL-PED,180745,1
OLE3713,OLE3713,OLE3713,OLE3713,A,P,50000,Y,Y,UA-REAL,183454,1
OLE3714,OLE3714,OLE3714,OLE3714,T,P,50000,Y,Y,IN-SCRD,183681,1
OLE3715,OLE3715,OLE3715,OLE3715,A,P,50000,Y,Y,IN-PDVL,183686,1
OLE3716,OLE3716,OLE3716,OLE3716,A,P,50000,Y,Y,UA-BFPU,183756,1
OLE3717,OLE3717,OLE3717,OLE3717,A,P,50000,Y,Y,BL-LIBR,183810,1
OLE3718,OLE3718,OLE3718,OLE3718,A,N,50000,Y,Y,IN-PNEO,184061,1
OLE3719,OLE3719,OLE3719,OLE3719,A,N,50000,Y,Y,IN-MREL,185206,1
OLE3720,OLE3720,OLE3720,OLE3720,T,N,50000,Y,Y,IN-LAW,185481,1
OLE3721,OLE3721,OLE3721,OLE3721,A,N,50000,Y,Y,BL-KINS,185745,1
OLE3722,OLE3722,OLE3722,OLE3722,A,P,50000,Y,Y,IN-ATHL,185889,1
OLE3723,OLE3723,OLE3723,OLE3723,A,P,50000,Y,Y,IA-CSFA,185946,1
OLE3724,OLE3724,OLE3724,OLE3724,A,P,50000,Y,Y,BL-PSY,186028,1
OLE3725,OLE3725,OLE3725,OLE3725,A,P,50000,Y,Y,UA-BDOT,186367,1
OLE3726,OLE3726,OLE3726,OLE3726,A,P,50000,Y,Y,IN-DMOO,186395,1
OLE3727,OLE3727,OLE3727,OLE3727,A,P,50000,Y,Y,BL-PHYP,186444,1
OLE3728,OLE3728,OLE3728,OLE3728,P,P,50000,Y,Y,SB-SOCA,186621,1
OLE3729,OLE3729,OLE3729,OLE3729,A,P,50000,Y,Y,SB-SOCA,186634,1
OLE3730,OLE3730,OLE3730,OLE3730,A,P,50000,Y,Y,SB-FORN,186639,1
OLE3731,OLE3731,OLE3731,OLE3731,A,P,50000,Y,Y,EA-BUSE,187168,1
OLE3732,OLE3732,OLE3732,OLE3732,T,N,50000,Y,Y,IN-MDEP,187466,1
OLE3733,OLE3733,OLE3733,OLE3733,A,P,50000,Y,Y,,187844,1
OLE3734,OLE3734,OLE3734,OLE3734,A,P,50000,Y,Y,IN-NURS,190100,1
OLE3735,OLE3735,OLE3735,OLE3735,A,P,50000,Y,Y,BL-VPIT,190894,1
OLE3736,OLE3736,OLE3736,OLE3736,A,P,50000,Y,Y,UA-FMOP,192398,1
OLE3737,OLE3737,OLE3737,OLE3737,A,P,50000,Y,Y,BL-BL,192661,1
OLE3738,OLE3738,OLE3738,OLE3738,A,N,50000,Y,Y,BL-REGR,192746,1
OLE3739,OLE3739,OLE3739,OLE3739,A,P,50000,Y,Y,SB-SART,192752,1
OLE3740,OLE3740,OLE3740,OLE3740,A,P,50000,Y,Y,BL-SPEA,193151,1
OLE3741,OLE3741,OLE3741,OLE3741,A,N,50000,Y,Y,IN-OTHN,193376,1
OLE3742,OLE3742,OLE3742,OLE3742,A,P,50000,Y,Y,EA-EXAF,194024,1
OLE3743,OLE3743,OLE3743,OLE3743,A,P,50000,Y,Y,UA-BUDU,194216,1
OLE3744,OLE3744,OLE3744,OLE3744,T,N,50000,Y,Y,BL-BI,194669,1
OLE3745,OLE3745,OLE3745,OLE3745,T,N,50000,Y,Y,BL-RECS,194700,1
OLE3746,OLE3746,OLE3746,OLE3746,T,P,50000,Y,Y,SB-SEMS,194732,1
OLE3747,OLE3747,OLE3747,OLE3747,A,P,50000,Y,Y,EA-EXAF,194878,1
OLE3748,OLE3748,OLE3748,OLE3748,A,P,50000,Y,Y,SB-MSWK,194989,1
OLE3749,OLE3749,OLE3749,OLE3749,A,P,50000,Y,Y,IN-MREL,195053,1
OLE3750,OLE3750,OLE3750,OLE3750,A,N,50000,Y,Y,,195262,1
OLE3751,OLE3751,OLE3751,OLE3751,A,N,50000,Y,Y,SE-PD,195328,1
OLE3752,OLE3752,OLE3752,OLE3752,A,P,50000,Y,Y,IA-SPTC,195503,1
OLE3753,OLE3753,OLE3753,OLE3753,R,P,50000,Y,Y,SB-CHAN,195722,1
OLE3754,OLE3754,OLE3754,OLE3754,A,P,50000,Y,Y,IN-GAST,195740,1
OLE3755,OLE3755,OLE3755,OLE3755,A,P,50000,Y,Y,EA-CHAN,195755,1
OLE3756,OLE3756,OLE3756,OLE3756,T,P,50000,Y,Y,SB-ADV,195770,1
OLE3757,OLE3757,OLE3757,OLE3757,A,N,50000,Y,Y,BA-BKST,195805,1
OLE3758,OLE3758,OLE3758,OLE3758,A,P,50000,Y,Y,BA-IUPR,195986,1
OLE3759,OLE3759,OLE3759,OLE3759,A,P,50000,Y,Y,EA-NURS,196007,1
OLE3760,OLE3760,OLE3760,OLE3760,A,P,50000,Y,Y,UA-FMOP,196082,1
OLE3761,OLE3761,OLE3761,OLE3761,T,P,50000,Y,Y,EA-SACT,196954,1
OLE3762,OLE3762,OLE3762,OLE3762,A,P,50000,Y,Y,UA-HUMM,197256,1
OLE3763,OLE3763,OLE3763,OLE3763,A,N,50000,Y,Y,BA-PARK,197632,1
OLE3764,OLE3764,OLE3764,OLE3764,A,P,50000,Y,Y,IN-RADY,197786,1
OLE3765,OLE3765,OLE3765,OLE3765,T,N,50000,Y,Y,BL-PSY,197985,1
OLE3766,OLE3766,OLE3766,OLE3766,A,P,50000,Y,Y,IN-OPTH,198078,1
OLE3767,OLE3767,OLE3767,OLE3767,A,P,50000,Y,Y,EA-SSER,198738,1
OLE3768,OLE3768,OLE3768,OLE3768,T,N,50000,Y,Y,EA-CENT,198827,1
OLE3769,OLE3769,OLE3769,OLE3769,A,P,50000,Y,Y,EA-INPR,199169,1
OLE3770,OLE3770,OLE3770,OLE3770,A,P,50000,Y,Y,IN-LAW,199199,1
OLE3771,OLE3771,OLE3771,OLE3771,T,P,50000,Y,Y,EA-COMR,199556,1
OLE3772,OLE3772,OLE3772,OLE3772,A,P,50000,Y,Y,IN-INTM,199845,1
OLE3773,OLE3773,OLE3773,OLE3773,A,N,50000,Y,Y,BL-LATS,199896,1
OLE3774,OLE3774,OLE3774,OLE3774,A,P,50000,Y,Y,UA-TREA,201982,1
OLE3775,OLE3775,OLE3775,OLE3775,A,P,50000,Y,Y,IN-NEPH,202201,1
OLE3776,OLE3776,OLE3776,OLE3776,A,P,50000,Y,Y,UA-VPIT,202278,1
OLE3777,OLE3777,OLE3777,OLE3777,A,P,50000,Y,Y,BL-BL,202363,1
OLE3778,OLE3778,OLE3778,OLE3778,A,P,50000,Y,Y,IN-CPHR,202865,1
OLE3779,OLE3779,OLE3779,OLE3779,A,P,50000,Y,Y,IN-CARD,203441,1
OLE3780,OLE3780,OLE3780,OLE3780,A,P,50000,Y,Y,UA-UCOU,204196,1
OLE3781,OLE3781,OLE3781,OLE3781,A,P,50000,Y,Y,EA-HUFA,204422,1
OLE3782,OLE3782,OLE3782,OLE3782,A,P,50000,Y,Y,IA-PARK,205159,1
OLE3783,OLE3783,OLE3783,OLE3783,A,P,50000,Y,Y,BL-UDIV,205486,1
OLE3784,OLE3784,OLE3784,OLE3784,A,P,50000,Y,Y,BL-BI,205572,1
OLE3785,OLE3785,OLE3785,OLE3785,A,P,50000,Y,Y,UA-FMOP,205690,1
OLE3786,OLE3786,OLE3786,OLE3786,A,N,50000,Y,Y,BL-TELC,205818,1
OLE3787,OLE3787,OLE3787,OLE3787,A,N,50000,Y,Y,SE-SE,205914,1
OLE3788,OLE3788,OLE3788,OLE3788,A,N,50000,Y,Y,,206526,1
OLE3789,OLE3789,OLE3789,OLE3789,A,P,50000,Y,Y,IN-UROL,206708,1
OLE3790,OLE3790,OLE3790,OLE3790,A,P,50000,Y,Y,BL-PSY,207380,1
OLE3791,OLE3791,OLE3791,OLE3791,A,P,50000,Y,Y,UA-FMOP,207755,1
OLE3792,OLE3792,OLE3792,OLE3792,A,P,50000,Y,Y,IN-SPEA,208103,1
OLE3793,OLE3793,OLE3793,OLE3793,A,P,50000,Y,Y,SB-PLAC,208312,1
OLE3794,OLE3794,OLE3794,OLE3794,A,P,50000,Y,Y,IN-PBHL,208465,1
OLE3795,OLE3795,OLE3795,OLE3795,A,P,50000,Y,Y,EA-ACDS,208915,1
OLE3796,OLE3796,OLE3796,OLE3796,A,P,50000,Y,Y,SB-MSWK,208922,1
OLE3797,OLE3797,OLE3797,OLE3797,A,P,50000,Y,Y,BL-MUS,209065,1
OLE3798,OLE3798,OLE3798,OLE3798,A,P,50000,Y,Y,IN-OPTH,209329,1
OLE3799,OLE3799,OLE3799,OLE3799,A,P,50000,Y,Y,EA-BUSE,210435,1
OLE3800,OLE3800,OLE3800,OLE3800,A,N,50000,Y,Y,BL-GEOL,211489,1
OLE3801,OLE3801,OLE3801,OLE3801,A,N,50000,Y,Y,BL-PSY,212261,1
OLE3802,OLE3802,OLE3802,OLE3802,A,P,50000,Y,Y,SB-BURS,213003,1
OLE3803,OLE3803,OLE3803,OLE3803,A,N,50000,Y,Y,BL-VPIT,213081,1
OLE3804,OLE3804,OLE3804,OLE3804,A,N,50000,Y,Y,UA-VPIT,213101,1
OLE3805,OLE3805,OLE3805,OLE3805,A,P,50000,Y,Y,BL-LAWS,213624,1
OLE3806,OLE3806,OLE3806,OLE3806,A,N,50000,Y,Y,IN-PEDC,213814,1
OLE3807,OLE3807,OLE3807,OLE3807,T,P,50000,Y,Y,,213949,1
OLE3808,OLE3808,OLE3808,OLE3808,A,P,50000,Y,Y,IN-RESG,214148,1
OLE3809,OLE3809,OLE3809,OLE3809,A,P,50000,Y,Y,UA-VPIT,214608,1
OLE3810,OLE3810,OLE3810,OLE3810,A,P,50000,Y,Y,IN-DMOT,214986,1
OLE3811,OLE3811,OLE3811,OLE3811,A,P,50000,Y,Y,EA-REGR,215049,1
OLE3812,OLE3812,OLE3812,OLE3812,A,N,50000,Y,Y,IN-ETEC,215207,1
OLE3813,OLE3813,OLE3813,OLE3813,T,P,50000,Y,Y,,215396,1
OLE3814,OLE3814,OLE3814,OLE3814,A,P,50000,Y,Y,SE-ACCT,215706,1
OLE3815,OLE3815,OLE3815,OLE3815,A,N,50000,Y,Y,IN-PNEO,216049,1
OLE3816,OLE3816,OLE3816,OLE3816,A,P,50000,Y,Y,EA-BOOK,216872,1
OLE3817,OLE3817,OLE3817,OLE3817,A,N,50000,Y,Y,IN-INFO,217384,1
OLE3818,OLE3818,OLE3818,OLE3818,A,P,50000,Y,Y,NW-EDUC,217432,1
OLE3819,OLE3819,OLE3819,OLE3819,A,P,50000,Y,Y,SE-ATHL,217601,1
OLE3820,OLE3820,OLE3820,OLE3820,A,P,50000,Y,Y,BL-REL,217675,1
OLE3821,OLE3821,OLE3821,OLE3821,A,N,50000,Y,Y,IN-PDCE,218119,1
OLE3822,OLE3822,OLE3822,OLE3822,A,N,50000,Y,Y,,218230,1
OLE3823,OLE3823,OLE3823,OLE3823,A,N,50000,Y,Y,IN-PDVL,218391,1
OLE3824,OLE3824,OLE3824,OLE3824,T,P,50000,Y,Y,IN-RESG,218583,1
OLE3825,OLE3825,OLE3825,OLE3825,A,P,50000,Y,Y,NW-CSER,218763,1
OLE3826,OLE3826,OLE3826,OLE3826,T,P,50000,Y,Y,,219113,1
OLE3827,OLE3827,OLE3827,OLE3827,A,P,50000,Y,Y,SB-ACAD,219119,1
OLE3828,OLE3828,OLE3828,OLE3828,A,P,50000,Y,Y,IN-EDUC,219204,1
OLE3829,OLE3829,OLE3829,OLE3829,A,P,50000,Y,Y,EA-CHP,219463,1
OLE3830,OLE3830,OLE3830,OLE3830,A,P,50000,Y,Y,EA-SACT,219602,1
OLE3831,OLE3831,OLE3831,OLE3831,A,N,50000,Y,Y,BL-PSY,219965,1
OLE3832,OLE3832,OLE3832,OLE3832,A,P,50000,Y,Y,BL-SPHS,220719,1
OLE3833,OLE3833,OLE3833,OLE3833,A,P,50000,Y,Y,IN-ECON,220788,1
OLE3834,OLE3834,OLE3834,OLE3834,A,P,50000,Y,Y,SB-AUX,221096,1
OLE3835,OLE3835,OLE3835,OLE3835,A,P,50000,Y,Y,BL-PSY,221320,1
OLE3836,OLE3836,OLE3836,OLE3836,A,P,50000,Y,Y,BL-PSY,221353,1
OLE3837,OLE3837,OLE3837,OLE3837,A,P,50000,Y,Y,IN-PADO,221385,1
OLE3838,OLE3838,OLE3838,OLE3838,A,P,50000,Y,Y,BL-WEUR,221546,1
OLE3839,OLE3839,OLE3839,OLE3839,A,P,50000,Y,Y,KO-EXEC,221692,1
OLE3840,OLE3840,OLE3840,OLE3840,A,P,50000,Y,Y,UA-VPIT,221981,1
OLE3841,OLE3841,OLE3841,OLE3841,A,P,50000,Y,Y,BL-BI,223771,1
OLE3842,OLE3842,OLE3842,OLE3842,A,P,50000,Y,Y,IN-IRET,224170,1
OLE3843,OLE3843,OLE3843,OLE3843,A,P,50000,Y,Y,IN-ATHL,224365,1
OLE3844,OLE3844,OLE3844,OLE3844,A,N,50000,Y,Y,IN-RSDT,224586,1
OLE3845,OLE3845,OLE3845,OLE3845,A,P,50000,Y,Y,IN-SURC,225477,1
OLE3846,OLE3846,OLE3846,OLE3846,A,P,50000,Y,Y,IN-FAMM,225486,1
OLE3847,OLE3847,OLE3847,OLE3847,A,P,50000,Y,Y,UA-VPIT,226165,1
OLE3848,OLE3848,OLE3848,OLE3848,A,P,50000,Y,Y,IN-DMAN,226583,1
OLE3849,OLE3849,OLE3849,OLE3849,A,P,50000,Y,Y,IN-STLI,226997,1
OLE3850,OLE3850,OLE3850,OLE3850,A,P,50000,Y,Y,IN-DMFA,227397,1
OLE3851,OLE3851,OLE3851,OLE3851,A,P,50000,Y,Y,BL-SPHS,227454,1
OLE3852,OLE3852,OLE3852,OLE3852,A,P,50000,Y,Y,UA-SREL,227550,1
OLE3853,OLE3853,OLE3853,OLE3853,A,P,50000,Y,Y,BL-EDUC,228255,1
OLE3854,OLE3854,OLE3854,OLE3854,A,N,50000,Y,Y,IN-MUS,228347,1
OLE3855,OLE3855,OLE3855,OLE3855,A,P,50000,Y,Y,UA-FMOP,228695,1
OLE3856,OLE3856,OLE3856,OLE3856,T,N,50000,Y,Y,,228863,1
OLE3857,OLE3857,OLE3857,OLE3857,A,P,50000,Y,Y,IN-PBIO,229023,1
OLE3858,OLE3858,OLE3858,OLE3858,A,P,50000,Y,Y,KO-GENA,229293,1
OLE3859,OLE3859,OLE3859,OLE3859,A,P,50000,Y,Y,BL-ARSD,229380,1
OLE3860,OLE3860,OLE3860,OLE3860,A,P,50000,Y,Y,IN-BIOM,229848,1
OLE3861,OLE3861,OLE3861,OLE3861,A,P,50000,Y,Y,IN-SLIS,231085,1
OLE3862,OLE3862,OLE3862,OLE3862,A,P,50000,Y,Y,UA-VPIT,231656,1
OLE3863,OLE3863,OLE3863,OLE3863,A,P,50000,Y,Y,UA-PUR,231660,1
OLE3864,OLE3864,OLE3864,OLE3864,A,P,50000,Y,Y,IN-SOCW,231672,1
OLE3865,OLE3865,OLE3865,OLE3865,A,N,50000,Y,Y,IN-PGEN,231784,1
OLE3866,OLE3866,OLE3866,OLE3866,A,P,50000,Y,Y,SB-ENG,231942,1
OLE3867,OLE3867,OLE3867,OLE3867,A,P,50000,Y,Y,KO-GENA,231986,1
OLE3868,OLE3868,OLE3868,OLE3868,A,P,50000,Y,Y,IN-COMM,232213,1
OLE3869,OLE3869,OLE3869,OLE3869,T,N,50000,Y,Y,IN-PNEO,232412,1
OLE3870,OLE3870,OLE3870,OLE3870,A,P,50000,Y,Y,BL-PSY,232521,1
OLE3871,OLE3871,OLE3871,OLE3871,A,P,50000,Y,Y,IN-INFD,232577,1
OLE3872,OLE3872,OLE3872,OLE3872,A,P,50000,Y,Y,EA-HUFA,232815,1
OLE3873,OLE3873,OLE3873,OLE3873,A,P,50000,Y,Y,IN-INFO,232985,1
OLE3874,OLE3874,OLE3874,OLE3874,A,P,50000,Y,Y,EA-SMD,233062,1
OLE3875,OLE3875,OLE3875,OLE3875,A,P,50000,Y,Y,IN-DSAD,233156,1
OLE3876,OLE3876,OLE3876,OLE3876,A,N,50000,Y,Y,BL-GEOL,233523,1
OLE3877,OLE3877,OLE3877,OLE3877,A,P,50000,Y,Y,IN-OBGY,233939,1
OLE3878,OLE3878,OLE3878,OLE3878,A,P,50000,Y,Y,BL-PSY,234548,1
OLE3879,OLE3879,OLE3879,OLE3879,A,P,50000,Y,Y,IN-UROL,234967,1
OLE3880,OLE3880,OLE3880,OLE3880,A,P,50000,Y,Y,IN-HEMO,235829,1
OLE3881,OLE3881,OLE3881,OLE3881,A,P,50000,Y,Y,EA-BUSM,236216,1
OLE3882,OLE3882,OLE3882,OLE3882,A,P,50000,Y,Y,IN-PUPA,236542,1
OLE3883,OLE3883,OLE3883,OLE3883,A,P,50000,Y,Y,BL-BUS,236965,1
OLE3884,OLE3884,OLE3884,OLE3884,A,N,50000,Y,Y,UA-ATHL,237313,1
OLE3885,OLE3885,OLE3885,OLE3885,T,N,50000,Y,Y,IN-PNEO,237863,1
OLE3886,OLE3886,OLE3886,OLE3886,A,P,50000,Y,Y,BA-RPAS,237921,1
OLE3887,OLE3887,OLE3887,OLE3887,A,P,50000,Y,Y,EA-CENT,237963,1
OLE3888,OLE3888,OLE3888,OLE3888,A,N,50000,Y,Y,SB-SUPT,238211,1
OLE3889,OLE3889,OLE3889,OLE3889,A,N,50000,Y,Y,BL-PSY,238223,1
OLE3890,OLE3890,OLE3890,OLE3890,A,P,50000,Y,Y,UA-FMOP,238449,1
OLE3891,OLE3891,OLE3891,OLE3891,A,N,50000,Y,Y,IN-PEDU,238570,1
OLE3892,OLE3892,OLE3892,OLE3892,A,P,50000,Y,Y,,238641,1
OLE3893,OLE3893,OLE3893,OLE3893,T,P,50000,Y,Y,BL-IUCF,239270,1
OLE3894,OLE3894,OLE3894,OLE3894,A,P,50000,Y,Y,BL-VPIT,239657,1
OLE3895,OLE3895,OLE3895,OLE3895,A,P,50000,Y,Y,KO-MREL,239818,1
OLE3896,OLE3896,OLE3896,OLE3896,A,P,50000,Y,Y,SE-MDSV,239848,1
OLE3897,OLE3897,OLE3897,OLE3897,A,P,50000,Y,Y,BL-BI,240539,1
OLE3898,OLE3898,OLE3898,OLE3898,A,P,50000,Y,Y,UA-FMOP,240951,1
OLE3899,OLE3899,OLE3899,OLE3899,A,P,50000,Y,Y,IN-RESG,241060,1
OLE3900,OLE3900,OLE3900,OLE3900,A,N,50000,Y,Y,BL-CTED,241282,1
OLE3901,OLE3901,OLE3901,OLE3901,A,P,50000,Y,Y,EA-CHCR,241712,1
OLE3902,OLE3902,OLE3902,OLE3902,A,P,50000,Y,Y,IN-DMOT,241718,1
OLE3903,OLE3903,OLE3903,OLE3903,A,P,50000,Y,Y,IN-GAST,241843,1
OLE3904,OLE3904,OLE3904,OLE3904,A,P,50000,Y,Y,BL-GERM,241986,1
OLE3905,OLE3905,OLE3905,OLE3905,A,P,50000,Y,Y,BL-PSY,242105,1
OLE3906,OLE3906,OLE3906,OLE3906,A,P,50000,Y,Y,SB-SBUE,242134,1
OLE3907,OLE3907,OLE3907,OLE3907,A,P,50000,Y,Y,EA-ADMS,243018,1
OLE3908,OLE3908,OLE3908,OLE3908,A,P,50000,Y,Y,KO-BUS,243128,1
OLE3909,OLE3909,OLE3909,OLE3909,A,P,50000,Y,Y,BL-PSY,243324,1
OLE3910,OLE3910,OLE3910,OLE3910,A,P,50000,Y,Y,IN-CANC,243650,1
OLE3911,OLE3911,OLE3911,OLE3911,A,P,50000,Y,Y,EA-ACDS,243729,1
OLE3912,OLE3912,OLE3912,OLE3912,A,P,50000,Y,Y,SB-COIS,243791,1
OLE3913,OLE3913,OLE3913,OLE3913,A,N,50000,Y,Y,IN-UCOL,244035,1
OLE3914,OLE3914,OLE3914,OLE3914,A,P,50000,Y,Y,IN-DLS,244494,1
