CG_CFDA_NBR,OBJ_ID,VER_NBR,CG_CFDA_PGM_TTL_NM,CG_CFDA_MAINT_TYP_ID,ROW_ACTV_IND
84.282,237D10FAA93FC0B0E043814FD881C0B0,1,Charter Schools,AUTOMATIC,Y
84.283,237D10FAA940C0B0E043814FD881C0B0,1,Comprehensive Regional Assistance Centers,AUTOMATIC,Y
84.286,237D10FAA941C0B0E043814FD881C0B0,1,Ready to Teach,AUTOMATIC,Y
84.287,237D10FAA942C0B0E043814FD881C0B0,1,Twenty-First Century Community Learning Centers,AUTOMATIC,Y
84.293,237D10FAA943C0B0E043814FD881C0B0,1,Foreign Language Assistance,AUTOMATIC,Y
84.294,237D10FAA944C0B0E043814FD881C0B0,1,Foreign Language Incentive Program,AUTOMATIC,Y
84.295,237D10FAA945C0B0E043814FD881C0B0,1,Ready-To-Learn Television,AUTOMATIC,Y
84.296,237D10FAA946C0B0E043814FD881C0B0,1,Native Hawaiian Community-Based Education Learning Centers,AUTOMATIC,Y
84.297,237D10FAA947C0B0E043814FD881C0B0,1,Native Hawaiian Curriculum Development  Teacher Training and Recruitment,AUTOMATIC,Y
84.298,237D10FAA948C0B0E043814FD881C0B0,1,State Grants for Innovative Programs,AUTOMATIC,Y
84.302,237D10FAA949C0B0E043814FD881C0B0,1,Regional Technology in Education Consortia,AUTOMATIC,Y
84.304,237D10FAA94AC0B0E043814FD881C0B0,1,Civic Education - Cooperative Education Exchange Program,AUTOMATIC,Y
84.305,237D10FAA94BC0B0E043814FD881C0B0,1,Education Research  Development and Dissemination,AUTOMATIC,Y
84.306,237D10FAA94CC0B0E043814FD881C0B0,1,National Institute on the Education of At-Risk Students,AUTOMATIC,Y
84.307,237D10FAA94DC0B0E043814FD881C0B0,1,National Institute on Early Childhood Development and Education,AUTOMATIC,Y
84.308,237D10FAA94EC0B0E043814FD881C0B0,1,National Institute on Educational Governance  Finance  Policymaking  and Management,AUTOMATIC,Y
84.309,237D10FAA94FC0B0E043814FD881C0B0,1,National Institute on Postsecondary Education  Libraries  and Lifelong Learning,AUTOMATIC,Y
84.31,237D10FAA950C0B0E043814FD881C0B0,1,Parental Assistance Centers,AUTOMATIC,Y
84.314,237D10FAA951C0B0E043814FD881C0B0,1,Even Start_Statewide Family Literacy Program,AUTOMATIC,Y
84.315,237D10FAA952C0B0E043814FD881C0B0,1,Capacity Building for Traditionally Underserved Populations,AUTOMATIC,Y
84.316,237D10FAA953C0B0E043814FD881C0B0,1,Native Hawaiian Higher Education Program,AUTOMATIC,Y
84.318,237D10FAA954C0B0E043814FD881C0B0,1,Education Technology State Grants,AUTOMATIC,Y
84.319,237D10FAA955C0B0E043814FD881C0B0,1,Educational Technology State Grants,AUTOMATIC,Y
84.32,237D10FAA956C0B0E043814FD881C0B0,1,Alaska Native Educational Planning  Curriculum Development  Teacher Training  and Recruitment  Program,AUTOMATIC,Y
84.321,237D10FAA957C0B0E043814FD881C0B0,1,Alaska Native Home Based Education for Preschool Children,AUTOMATIC,Y
84.322,237D10FAA958C0B0E043814FD881C0B0,1,Alaska Native Student Enrichment Program,AUTOMATIC,Y
84.323,237D10FAA959C0B0E043814FD881C0B0,1,Special Education_State Program Improvement Grants for Children with Disabilities,AUTOMATIC,Y
84.324,237D10FAA95AC0B0E043814FD881C0B0,1,Special Education_Research and Innovation to Improve Services and Results for Children with Disabilities,AUTOMATIC,Y
84.325,237D10FAA95BC0B0E043814FD881C0B0,1,Special Education_Personnel Preparation to Improve Services and Results for Children with Disabilities,AUTOMATIC,Y
84.326,237D10FAA95CC0B0E043814FD881C0B0,1,Special Education_Technical Assistance and Dissemination to Improve Services and Results for Children with Disabilities,AUTOMATIC,Y
84.327,237D10FAA95DC0B0E043814FD881C0B0,1,Special Education_Technology and Media Services for Individuals with Disabilities,AUTOMATIC,Y
84.328,237D10FAA95EC0B0E043814FD881C0B0,1,Special Education_Parent Information Centers,AUTOMATIC,Y
84.329,237D10FAA95FC0B0E043814FD881C0B0,1,Special Education_Studies and Evaluations,AUTOMATIC,Y
84.33,237D10FAA960C0B0E043814FD881C0B0,1,Advanced Placement  Program,AUTOMATIC,Y
84.331,237D10FAA961C0B0E043814FD881C0B0,1,Grants to States for Incarcerated Youth Offenders,AUTOMATIC,Y
84.332,237D10FAA962C0B0E043814FD881C0B0,1,Comprehensive School Reform Demonstration,AUTOMATIC,Y
84.333,237D10FAA963C0B0E043814FD881C0B0,1,Demonstration Projects to Ensure Students with Disabilities Receive a Higher Education,AUTOMATIC,Y
84.334,237D10FAA964C0B0E043814FD881C0B0,1,Gaining Early Awareness and Readiness for Undergraduate Programs,AUTOMATIC,Y
84.335,237D10FAA965C0B0E043814FD881C0B0,1,Child Care Access Means Parents in School,AUTOMATIC,Y
84.336,237D10FAA966C0B0E043814FD881C0B0,1,Teacher Quality Enhancement Grants,AUTOMATIC,Y
84.337,237D10FAA967C0B0E043814FD881C0B0,1,International Education_Technological Innovation and Cooperation for Foreign Information Access,AUTOMATIC,Y
84.339,237D10FAA968C0B0E043814FD881C0B0,1,Learning Anytime Anywhere Partnerships,AUTOMATIC,Y
84.341,237D10FAA969C0B0E043814FD881C0B0,1,Community Technology Centers,AUTOMATIC,Y
84.342,237D10FAA96AC0B0E043814FD881C0B0,1,Preparing Tomorrow's Teachers to Use Technology,AUTOMATIC,Y
84.343,237D10FAA96BC0B0E043814FD881C0B0,1,Assistive Technology_State Grants for Protection and Advocacy,AUTOMATIC,Y
84.344,237D10FAA96CC0B0E043814FD881C0B0,1,TRIO_Dissemination Partnership Grants,AUTOMATIC,Y
84.345,237D10FAA96DC0B0E043814FD881C0B0,1,Underground Railroad Educational and Cultural Program,AUTOMATIC,Y
84.346,237D10FAA96EC0B0E043814FD881C0B0,1,Vocational Education_Occupational and Employment Information State Grants,AUTOMATIC,Y
84.348,237D10FAA96FC0B0E043814FD881C0B0,1,Title I Accountability Grants,AUTOMATIC,Y
84.349,237D10FAA970C0B0E043814FD881C0B0,1,Early Childhood Educator Professional Development,AUTOMATIC,Y
84.35,237D10FAA971C0B0E043814FD881C0B0,1,Transition to Teaching,AUTOMATIC,Y
84.351,237D10FAA972C0B0E043814FD881C0B0,1,Arts in Education,AUTOMATIC,Y
84.353,237D10FAA973C0B0E043814FD881C0B0,1,Tech-Prep Demonstration Grants,AUTOMATIC,Y
84.354,237D10FAA974C0B0E043814FD881C0B0,1,Charter Schools Facilities Financing Demonstration,AUTOMATIC,Y
84.355,237D10FAA975C0B0E043814FD881C0B0,1,Child Care Provider Loan Forgiveness Demonstration,AUTOMATIC,Y
84.356,237D10FAA976C0B0E043814FD881C0B0,1,Alaska Native Educational Programs,AUTOMATIC,Y
84.357,237D10FAA977C0B0E043814FD881C0B0,1,Reading First State Grants,AUTOMATIC,Y
84.358,237D10FAA978C0B0E043814FD881C0B0,1,Rural Education,AUTOMATIC,Y
84.359,237D10FAA979C0B0E043814FD881C0B0,1,Early Reading First,AUTOMATIC,Y
84.36,237D10FAA97AC0B0E043814FD881C0B0,1,Dropout Prevention Programs,AUTOMATIC,Y
84.361,237D10FAA97BC0B0E043814FD881C0B0,1,Voluntary Public School Choice,AUTOMATIC,Y
84.362,237D10FAA97CC0B0E043814FD881C0B0,1,Native Hawaiian Education,AUTOMATIC,Y
84.363,237D10FAA97DC0B0E043814FD881C0B0,1,School Leadership,AUTOMATIC,Y
84.364,237D10FAA97EC0B0E043814FD881C0B0,1,Literacy through School Libraries,AUTOMATIC,Y
84.365,237D10FAA97FC0B0E043814FD881C0B0,1,English Language Acquisition Grants,AUTOMATIC,Y
84.366,237D10FAA980C0B0E043814FD881C0B0,1,Mathematics and Science Partnerships,AUTOMATIC,Y
84.367,237D10FAA981C0B0E043814FD881C0B0,1,Improving Teacher Quality State Grants,AUTOMATIC,Y
84.368,237D10FAA982C0B0E043814FD881C0B0,1,Grants for Enhanced Assessment Instruments,AUTOMATIC,Y
84.369,237D10FAA983C0B0E043814FD881C0B0,1,Grants for State Assessments and Related Activities,AUTOMATIC,Y
85,237D10FAAB3DC0B0E043814FD881C0B0,1,null,MANUAL,Y
85.001,237D10FAA984C0B0E043814FD881C0B0,1,Harry S Truman Scholarship Program,AUTOMATIC,Y
85.1,237D10FAA985C0B0E043814FD881C0B0,1,Christopher Columbus Fellowship Program,AUTOMATIC,Y
85.2,237D10FAA986C0B0E043814FD881C0B0,1,Barry M. Goldwater Scholarship Program,AUTOMATIC,Y
85.3,237D10FAA987C0B0E043814FD881C0B0,1,Woodrow Wilson Center Fellowships in the Humanities and Social Sciences,AUTOMATIC,Y
85.4,237D10FAA988C0B0E043814FD881C0B0,1,Morris K. Udall Scholarship Program,AUTOMATIC,Y
85.401,237D10FAA989C0B0E043814FD881C0B0,1,Morris K. Udall Fellowship Program,AUTOMATIC,Y
85.402,237D10FAA98AC0B0E043814FD881C0B0,1,Morris K. Udall Native American Congressional Internship Program,AUTOMATIC,Y
85.5,237D10FAA98BC0B0E043814FD881C0B0,1,James Madison Memorial Fellowship Program,AUTOMATIC,Y
86,237D10FAAB3EC0B0E043814FD881C0B0,1,null,MANUAL,Y
86.001,237D10FAA98CC0B0E043814FD881C0B0,1,Pension Plan Termination Insurance,AUTOMATIC,Y
88,237D10FAAB3FC0B0E043814FD881C0B0,1,null,MANUAL,Y
88.001,237D10FAA98DC0B0E043814FD881C0B0,1,Architectural and Transportation Barriers Compliance Board,AUTOMATIC,Y
89,237D10FAAB40C0B0E043814FD881C0B0,1,null,MANUAL,Y
89.001,237D10FAA98EC0B0E043814FD881C0B0,1,National Archives Reference Services_Historical Research,AUTOMATIC,Y
89.003,237D10FAA98FC0B0E043814FD881C0B0,1,National Historical Publications and Records Grants,AUTOMATIC,Y
90,237D10FAAB41C0B0E043814FD881C0B0,1,null,MANUAL,Y
90.1,237D10FAA990C0B0E043814FD881C0B0,1,Denali Commission Program,AUTOMATIC,Y
90.3,237D10FAAB7FC0B0E043814FD881C0B0,1,Japan-US Friendship Commission Grants,AUTOMATIC,Y
90.4,237D10FAAB80C0B0E043814FD881C0B0,1,Help American Vote College Pollworker Program,AUTOMATIC,Y
93.161,237D10FAA9C8C0B0E043814FD881C0B0,1,Health Program for Toxic Substances and Disease Registry,AUTOMATIC,Y
93.162,237D10FAA9C9C0B0E043814FD881C0B0,1,National Health Service Corps Loan Repayment Program,AUTOMATIC,Y
93.164,237D10FAA9CAC0B0E043814FD881C0B0,1,Indian Health Service Educational Loan Repayment,AUTOMATIC,Y
93.165,237D10FAA9CBC0B0E043814FD881C0B0,1,Grants for State Loan Repayment,AUTOMATIC,Y
93.168,237D10FAA9CCC0B0E043814FD881C0B0,1,International Cooperative Biodiversity Groups Program,AUTOMATIC,Y
93.172,237D10FAA9CDC0B0E043814FD881C0B0,1,Human Genome Research,AUTOMATIC,Y
93.173,237D10FAA9CEC0B0E043814FD881C0B0,1,Research Related to Deafness and Communication Disorders,AUTOMATIC,Y
93.178,237D10FAA9CFC0B0E043814FD881C0B0,1,Nursing Workforce Diversity,AUTOMATIC,Y
93.181,237D10FAA9D0C0B0E043814FD881C0B0,1,Podiatric Residency Training in Primary Care,AUTOMATIC,Y
93.184,237D10FAA9D1C0B0E043814FD881C0B0,1,Disabilities Prevention,AUTOMATIC,Y
93.185,237D10FAA9D2C0B0E043814FD881C0B0,1,Immunization Research  Demonstration  Public Information and Education_Training and Clinical Skills Improvement Projects,AUTOMATIC,Y
93.186,237D10FAA9D3C0B0E043814FD881C0B0,1,National Research Services Awards,AUTOMATIC,Y
93.187,237D10FAA9D4C0B0E043814FD881C0B0,1,Undergraduate Scholarship Program for Individuals from Disadvantaged Backgrounds,AUTOMATIC,Y
93.189,237D10FAA9D5C0B0E043814FD881C0B0,1,Health Education and Training Centers,AUTOMATIC,Y
93.191,237D10FAA9D6C0B0E043814FD881C0B0,1,Allied Health Special Projects,AUTOMATIC,Y
93.192,237D10FAA9D7C0B0E043814FD881C0B0,1,Quentin N. Burdick Programs for Rural Interdisciplinary Training,AUTOMATIC,Y
93.193,237D10FAA9D8C0B0E043814FD881C0B0,1,Urban Indian Health Services,AUTOMATIC,Y
93.197,237D10FAA9D9C0B0E043814FD881C0B0,1,Childhood Lead Poisoning Prevention Projects_State and Local Childhood Lead Poisoning Prevention and Surveillance of Blood Lead Levels in Children,AUTOMATIC,Y
93.202,237D10FAA9DAC0B0E043814FD881C0B0,1,Capacity Building Among American Indian Tribes,AUTOMATIC,Y
93.204,237D10FAA9DBC0B0E043814FD881C0B0,1,Surveillance of Hazardous Substance Emergency Events,AUTOMATIC,Y
93.206,237D10FAA9DCC0B0E043814FD881C0B0,1,Human Health Studies_Applied Research and Development,AUTOMATIC,Y
93.208,237D10FAA9DDC0B0E043814FD881C0B0,1,Great Lakes Human Health Effects Research,AUTOMATIC,Y
93.209,237D10FAA9DEC0B0E043814FD881C0B0,1,Contraception and Infertility Research Loan Repayment Program,AUTOMATIC,Y
93.21,237D10FAA9DFC0B0E043814FD881C0B0,1,Tribal Self-Governance  Program:  Planning and Negotiation Cooperative Agreements and IHS Compacts/Funding Agreements,AUTOMATIC,Y
93.211,237D10FAA9E0C0B0E043814FD881C0B0,1,Telehealth Network Grants,AUTOMATIC,Y
93.212,237D10FAA9E1C0B0E043814FD881C0B0,1,Chiropractic Demonstration Project Grants,AUTOMATIC,Y
93.213,237D10FAA9E2C0B0E043814FD881C0B0,1,Research and Training in Complementary and Alternative Medicine,AUTOMATIC,Y
93.215,237D10FAA9E3C0B0E043814FD881C0B0,1,Hansen's Disease National Ambulatory Care Program,AUTOMATIC,Y
93.217,237D10FAA9E4C0B0E043814FD881C0B0,1,Family Planning_Services,AUTOMATIC,Y
93.219,237D10FAA9E5C0B0E043814FD881C0B0,1,Matching Grants for Health Professions Scholarships to Indian Tribes,AUTOMATIC,Y
93.22,237D10FAA9E6C0B0E043814FD881C0B0,1,Clinical Research Loan Repayment Program for Individuals from Disadvantaged Backgrounds,AUTOMATIC,Y
93.223,237D10FAA9E7C0B0E043814FD881C0B0,1,Development and Coordination of Rural Health Services,AUTOMATIC,Y
93.224,237D10FAA9E8C0B0E043814FD881C0B0,1,Community Health Centers,AUTOMATIC,Y
93.225,237D10FAA9E9C0B0E043814FD881C0B0,1,National Research Service Awards_Health Services Research Training,AUTOMATIC,Y
93.226,237D10FAA9EAC0B0E043814FD881C0B0,1,Research on Healthcare Costs  Quality and Outcomes,AUTOMATIC,Y
93.228,237D10FAA9EBC0B0E043814FD881C0B0,1,Indian Health Service_Health Management Development Program,AUTOMATIC,Y
93.229,237D10FAA9ECC0B0E043814FD881C0B0,1,Demonstration Cooperative Agreements for Development and Implementation of Criminal Justice Treatment Networks,AUTOMATIC,Y
93.23,237D10FAA9EDC0B0E043814FD881C0B0,1,Consolidated Knowledge Development and Application (KD&A) Program,AUTOMATIC,Y
93.231,237D10FAA9EEC0B0E043814FD881C0B0,1,Epidemiology Cooperative Agreements,AUTOMATIC,Y
93.232,237D10FAA9EFC0B0E043814FD881C0B0,1,Loan Repayment Program for General Research,AUTOMATIC,Y
93.233,237D10FAA9F0C0B0E043814FD881C0B0,1,National Center on Sleep Disorders Research,AUTOMATIC,Y
93.234,237D10FAA9F1C0B0E043814FD881C0B0,1,Traumatic Brain Injury_State Demonstration Grant Program,AUTOMATIC,Y
93.235,237D10FAA9F2C0B0E043814FD881C0B0,1,Abstinence Education,AUTOMATIC,Y
93.236,237D10FAA9F3C0B0E043814FD881C0B0,1,Grants for Dental Public Health Residency Training,AUTOMATIC,Y
93.237,237D10FAA9F4C0B0E043814FD881C0B0,1,Special Diabetes Program for Indians_Diabetes Prevention and Treatment  Projects,AUTOMATIC,Y
93.238,237D10FAA9F5C0B0E043814FD881C0B0,1,Cooperative Agreements for State Treatment Outcomes and Performance Pilot Studies Enhancement,AUTOMATIC,Y
93.239,237D10FAA9F6C0B0E043814FD881C0B0,1,Policy Research and Evaluation Grants,AUTOMATIC,Y
93.24,237D10FAA9F7C0B0E043814FD881C0B0,1,State Capacity Building,AUTOMATIC,Y
93.241,237D10FAA9F8C0B0E043814FD881C0B0,1,State Rural Hospital Flexibility Program,AUTOMATIC,Y
93.242,237D10FAA9F9C0B0E043814FD881C0B0,1,Mental Health Research Grants,AUTOMATIC,Y
93.243,237D10FAA9FAC0B0E043814FD881C0B0,1,Substance Abuse and Mental Health Services_Projects of Regional and National Significance,AUTOMATIC,Y
93.244,237D10FAA9FBC0B0E043814FD881C0B0,1,Mental Health Clinical and AIDS Service-Related Training Grants,AUTOMATIC,Y
93.245,237D10FAA9FCC0B0E043814FD881C0B0,1,Innovative Food Safety Projects,AUTOMATIC,Y
93.246,237D10FAA9FDC0B0E043814FD881C0B0,1,Health Centers Grants for Migrant and Seasonal Farmworkers,AUTOMATIC,Y
93.247,237D10FAA9FEC0B0E043814FD881C0B0,1,Advanced Education Nursing Grant Program,AUTOMATIC,Y
93.249,237D10FAA9FFC0B0E043814FD881C0B0,1,Public Health Training Centers Grant Program,AUTOMATIC,Y
93.25,237D10FAAA00C0B0E043814FD881C0B0,1,Geriatric Academic Career Awards,AUTOMATIC,Y
93.251,237D10FAAA01C0B0E043814FD881C0B0,1,Universal Newborn Hearing Screening,AUTOMATIC,Y
93.252,237D10FAAA02C0B0E043814FD881C0B0,1,Healthy Community Access Program,AUTOMATIC,Y
93.253,237D10FAAA03C0B0E043814FD881C0B0,1,Poison Control Stabilization and Enhancement Grants,AUTOMATIC,Y
93.254,237D10FAAA04C0B0E043814FD881C0B0,1,Infant Adoption Awareness Training,AUTOMATIC,Y
93.255,237D10FAAA05C0B0E043814FD881C0B0,1,Children's Hospitals Graduate Medical Education Payment,AUTOMATIC,Y
93.256,237D10FAAA06C0B0E043814FD881C0B0,1,State Planning Grant_Health Care Access for the Uninsured,AUTOMATIC,Y
91,237D10FAAB42C0B0E043814FD881C0B0,1,null,MANUAL,Y
91.001,237D10FAA991C0B0E043814FD881C0B0,1,Unsolicited Grant Program,AUTOMATIC,Y
91.002,237D10FAA992C0B0E043814FD881C0B0,1,Solicited Grant Program,AUTOMATIC,Y
93,237D10FAAB43C0B0E043814FD881C0B0,1,null,MANUAL,Y
93.001,237D10FAA993C0B0E043814FD881C0B0,1,Civil Rights and Privacy Rule Compliance Activities,AUTOMATIC,Y
93.003,237D10FAA994C0B0E043814FD881C0B0,1,Public Health and Social Services Emergency Fund,AUTOMATIC,Y
93.004,237D10FAA995C0B0E043814FD881C0B0,1,Cooperative Agreements to Improve the Health Status of Minority Populations,AUTOMATIC,Y
93.005,237D10FAA996C0B0E043814FD881C0B0,1,Project Grants for Facilities to Improve the Health Status of Minority Populations,AUTOMATIC,Y
93.006,237D10FAA997C0B0E043814FD881C0B0,1,State and Territorial and Technical Assistance Capacity Development Minority HIV/AIDS Demonstration Program,AUTOMATIC,Y
93.007,237D10FAA998C0B0E043814FD881C0B0,1,Public Awareness Campaigns on Embryo Adoption,AUTOMATIC,Y
93.008,237D10FAA999C0B0E043814FD881C0B0,1,Medical Reserve Corps Small Grant Program,AUTOMATIC,Y
93.041,237D10FAA99AC0B0E043814FD881C0B0,1,Special Programs for the Aging_Title VII  Chapter 3_Programs for Prevention of Elder Abuse  Neglect  and Exploitation,AUTOMATIC,Y
93.042,237D10FAA99BC0B0E043814FD881C0B0,1,Special Programs for the Aging_Title VII  Chapter 2_Long Term Care Ombudsman Services for Older Individuals,AUTOMATIC,Y
93.043,237D10FAA99CC0B0E043814FD881C0B0,1,Special Programs for the Aging_Title III  Part D_Disease Prevention and Health Promotion Services,AUTOMATIC,Y
93.044,237D10FAA99DC0B0E043814FD881C0B0,1,Special Programs for the Aging_Title III  Part B_Grants for Supportive Services and Senior Centers,AUTOMATIC,Y
93.045,237D10FAA99EC0B0E043814FD881C0B0,1,Special Programs for the Aging_Title III  Part C_Nutrition Services,AUTOMATIC,Y
93.047,237D10FAA99FC0B0E043814FD881C0B0,1,Special Programs for the Aging_Title VI  Part A  Grants to Indian Tribes_Part B  Grants to Native Hawaiians,AUTOMATIC,Y
93.048,237D10FAA9A0C0B0E043814FD881C0B0,1,Special Programs for the Aging_Title IV_and Title II_Discretionary Projects,AUTOMATIC,Y
93.051,237D10FAA9A1C0B0E043814FD881C0B0,1,Alzheimer's Disease Demonstration Grants to States,AUTOMATIC,Y
93.052,237D10FAA9A2C0B0E043814FD881C0B0,1,National Family Caregiver Support,AUTOMATIC,Y
93.053,237D10FAA9A3C0B0E043814FD881C0B0,1,Nutrition Services Incentive Program,AUTOMATIC,Y
93.061,237D10FAAB81C0B0E043814FD881C0B0,1,Innovations in Applied Public Health Research,AUTOMATIC,Y
93.063,237D10FAAB82C0B0E043814FD881C0B0,1,Centers for Genomics and Public Health,AUTOMATIC,Y
93.064,237D10FAAB83C0B0E043814FD881C0B0,1,Laboratory Training  Evaluation  and Quality Assurance Programs,AUTOMATIC,Y
93.066,237D10FAAB84C0B0E043814FD881C0B0,1,Vital Statistics Re-engineering Program,AUTOMATIC,Y
93.1,237D10FAA9A4C0B0E043814FD881C0B0,1,Health Disparities in Minority Health,AUTOMATIC,Y
93.103,237D10FAA9A5C0B0E043814FD881C0B0,1,Food and Drug Administration_Research,AUTOMATIC,Y
93.104,237D10FAA9A6C0B0E043814FD881C0B0,1,Comprehensive Community Mental Health Services for Children with Serious Emotional Disturbances (SED),AUTOMATIC,Y
93.105,237D10FAA9A7C0B0E043814FD881C0B0,1,Bilingual/Bicultural Service Demonstration Grants,AUTOMATIC,Y
93.106,237D10FAA9A8C0B0E043814FD881C0B0,1,Minority International Research Training Grant in the Biomedical and Behavioral Sciences,AUTOMATIC,Y
93.107,237D10FAA9A9C0B0E043814FD881C0B0,1,Model State-Supported Area Health Education Centers,AUTOMATIC,Y
93.108,237D10FAA9AAC0B0E043814FD881C0B0,1,Health Education Assistance Loans,AUTOMATIC,Y
93.11,237D10FAA9ABC0B0E043814FD881C0B0,1,Maternal and Child Health Federal Consolidated Programs,AUTOMATIC,Y
93.111,237D10FAA9ACC0B0E043814FD881C0B0,1,Adolescent Family Life Research Grants,AUTOMATIC,Y
93.113,237D10FAA9ADC0B0E043814FD881C0B0,1,Biological Response to Environmental Health Hazards,AUTOMATIC,Y
93.114,237D10FAA9AEC0B0E043814FD881C0B0,1,Applied Toxicological Research and Testing,AUTOMATIC,Y
93.115,237D10FAA9AFC0B0E043814FD881C0B0,1,Biometry and Risk Estimation_Health Risks from Environmental Exposures,AUTOMATIC,Y
93.116,237D10FAA9B0C0B0E043814FD881C0B0,1,Project Grants and Cooperative Agreements for Tuberculosis Control Programs,AUTOMATIC,Y
93.117,237D10FAA9B1C0B0E043814FD881C0B0,1,Grants for Preventive Medicine,AUTOMATIC,Y
93.118,237D10FAA9B2C0B0E043814FD881C0B0,1,Acquired Immunodeficiency Syndrome (AIDS) Activity,AUTOMATIC,Y
93.121,237D10FAA9B3C0B0E043814FD881C0B0,1,Oral Diseases and Disorders Research,AUTOMATIC,Y
93.123,237D10FAA9B4C0B0E043814FD881C0B0,1,Health Professions Pregraduate Scholarship Program for Indians,AUTOMATIC,Y
93.124,237D10FAA9B5C0B0E043814FD881C0B0,1,Nurse Anesthetist Traineeships,AUTOMATIC,Y
93.127,237D10FAA9B6C0B0E043814FD881C0B0,1,Emergency Medical Services for Children,AUTOMATIC,Y
93.129,237D10FAA9B7C0B0E043814FD881C0B0,1,Technical and Non-Financial Assistance to Health Centers and National Health Service Corps (NHSC) Delivery Sites,AUTOMATIC,Y
93.13,237D10FAA9B8C0B0E043814FD881C0B0,1,Primary Care Services_Resource Coordination and Development,AUTOMATIC,Y
93.134,237D10FAA9B9C0B0E043814FD881C0B0,1,Grants to Increase Organ Donations,AUTOMATIC,Y
93.135,237D10FAA9BAC0B0E043814FD881C0B0,1,Centers for Research and Demonstration for Health Promotion and Disease Prevention,AUTOMATIC,Y
93.136,237D10FAA9BBC0B0E043814FD881C0B0,1,Injury Prevention and Control Research and State and Community Based Programs,AUTOMATIC,Y
93.137,237D10FAA9BCC0B0E043814FD881C0B0,1,Community Programs to Improve  Minority Health Grant Program,AUTOMATIC,Y
93.138,237D10FAA9BDC0B0E043814FD881C0B0,1,Protection and Advocacy for Individuals with Mental Illness,AUTOMATIC,Y
93.14,237D10FAA9BEC0B0E043814FD881C0B0,1,Intramural Research Training Award,AUTOMATIC,Y
93.142,237D10FAA9BFC0B0E043814FD881C0B0,1,NIEHS Hazardous Waste Worker Health and Safety Training,AUTOMATIC,Y
93.143,237D10FAA9C0C0B0E043814FD881C0B0,1,NIEHS Superfund Hazardous Substances_Basic Research and Education,AUTOMATIC,Y
93.145,237D10FAA9C1C0B0E043814FD881C0B0,1,AIDS Education and Training Centers,AUTOMATIC,Y
93.15,237D10FAA9C2C0B0E043814FD881C0B0,1,Projects for Assistance in Transition from Homelessness (PATH),AUTOMATIC,Y
93.151,237D10FAA9C3C0B0E043814FD881C0B0,1,Health Center Grants for Homeless Populations,AUTOMATIC,Y
93.153,237D10FAA9C4C0B0E043814FD881C0B0,1,Coordinated Services and Access to Research for Women  Infants  Children  and Youth,AUTOMATIC,Y
93.155,237D10FAA9C5C0B0E043814FD881C0B0,1,Rural Health Research Centers,AUTOMATIC,Y
93.156,237D10FAA9C6C0B0E043814FD881C0B0,1,Geriatric Training for Physicians  Dentists and Behavioral/Mental Health Professionals,AUTOMATIC,Y
93.157,237D10FAA9C7C0B0E043814FD881C0B0,1,Centers of Excellence,AUTOMATIC,Y
64.013,237D10FAA857C0B0E043814FD881C0B0,1,Veterans Prosthetic Appliances,AUTOMATIC,Y
64.014,237D10FAA858C0B0E043814FD881C0B0,1,Veterans State Domiciliary Care,AUTOMATIC,Y
64.015,237D10FAA859C0B0E043814FD881C0B0,1,Veterans State Nursing Home Care,AUTOMATIC,Y
64.016,237D10FAA85AC0B0E043814FD881C0B0,1,Veterans State Hospital Care,AUTOMATIC,Y
64.018,237D10FAA85BC0B0E043814FD881C0B0,1,Sharing Specialized Medical Resources,AUTOMATIC,Y
64.019,237D10FAA85CC0B0E043814FD881C0B0,1,Veterans Rehabilitation_Alcohol and Drug Dependence,AUTOMATIC,Y
64.022,237D10FAA85DC0B0E043814FD881C0B0,1,Veterans Home Based Primary Care,AUTOMATIC,Y
64.024,237D10FAA85EC0B0E043814FD881C0B0,1,VA Homeless Providers Grant and Per Diem Program,AUTOMATIC,Y
64.1,237D10FAA85FC0B0E043814FD881C0B0,1,Automobiles and Adaptive Equipment for Certain Disabled Veterans and Members of the Armed Forces,AUTOMATIC,Y
64.101,237D10FAA860C0B0E043814FD881C0B0,1,Burial Expenses Allowance for Veterans,AUTOMATIC,Y
64.102,237D10FAA861C0B0E043814FD881C0B0,1,Compensation for Service-Connected Deaths for Veterans' Dependents,AUTOMATIC,Y
64.103,237D10FAA862C0B0E043814FD881C0B0,1,Life Insurance for Veterans,AUTOMATIC,Y
64.104,237D10FAA863C0B0E043814FD881C0B0,1,Pension for Non-Service-Connected Disability for Veterans,AUTOMATIC,Y
64.105,237D10FAA864C0B0E043814FD881C0B0,1,Pension to Veterans Surviving Spouses  and Children,AUTOMATIC,Y
64.106,237D10FAA865C0B0E043814FD881C0B0,1,Specially Adapted Housing for Disabled Veterans,AUTOMATIC,Y
64.109,237D10FAA866C0B0E043814FD881C0B0,1,Veterans Compensation for Service-Connected Disability,AUTOMATIC,Y
64.11,237D10FAA867C0B0E043814FD881C0B0,1,Veterans Dependency and Indemnity Compensation for Service-Connected Death,AUTOMATIC,Y
64.114,237D10FAA868C0B0E043814FD881C0B0,1,Veterans Housing_Guaranteed and Insured Loans,AUTOMATIC,Y
64.115,237D10FAA869C0B0E043814FD881C0B0,1,Veterans Information and Assistance,AUTOMATIC,Y
