FIN_COA_CD,ACCOUNT_NBR,OBJ_ID,VER_NBR,ACCOUNT_NM,ACCT_FSC_OFC_UID,ACCT_SPVSR_UNVL_ID,ACCT_MGR_UNVL_ID,ORG_CD,ACCT_TYP_CD,ACCT_PHYS_CMP_CD,SUB_FUND_GRP_CD,ACCT_FRNG_BNFT_CD,FIN_HGH_ED_FUNC_CD,ACCT_RSTRC_STAT_CD,ACCT_RSTRC_STAT_DT,ACCT_CITY_NM,ACCT_STATE_CD,ACCT_STREET_ADDR,ACCT_ZIP_CD,RPTS_TO_FIN_COA_CD,RPTS_TO_ACCT_NBR,ACCT_CREATE_DT,ACCT_EFFECT_DT,ACCT_EXPIRATION_DT,CONT_FIN_COA_CD,CONT_ACCOUNT_NBR,ENDOW_FIN_COA_CD,ENDOW_ACCOUNT_NBR,CONTR_CTRL_FCOA_CD,CONTR_CTRLACCT_NBR,INCOME_FIN_COA_CD,INCOME_ACCOUNT_NBR,ACCT_ICR_TYP_CD,AC_CSTM_ICREXCL_CD,FIN_SERIES_ID,ICR_FIN_COA_CD,ICR_ACCOUNT_NBR,ACCT_IN_FP_CD,BDGT_REC_LVL_CD,ACCT_SF_CD,ACCT_PND_SF_CD,FIN_EXT_ENC_SF_CD,FIN_INT_ENC_SF_CD,FIN_PRE_ENC_SF_CD,FIN_OBJ_PRSCTRL_CD,CG_CFDA_NBR,ACCT_OFF_CMP_IND,ACCT_CLOSED_IND
BL,211105,1D5F9493A2549052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,C,Y,N,N,N,N,(null),N,N
BL,211106,1D5F9493A2559052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,C,Y,N,N,N,N,(null),N,N
BL,211107,1D5F9493A2569052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,C,Y,N,N,N,N,(null),N,N
BL,211108,1D5F9493A2579052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,C,Y,N,N,N,N,(null),N,N
BL,211109,1D5F9493A2589052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,C,Y,N,N,N,N,(null),N,N
BL,211201,1D5F9493A2599052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211202,1D5F9493A25A9052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211203,1D5F9493A25B9052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211204,1D5F9493A25C9052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211205,1D5F9493A25D9052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211206,1D5F9493A25E9052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211207,1D5F9493A25F9052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211208,1D5F9493A2609052E043814FD8819052,1,NIH-NIAAA/ R37 AA012555-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211209,1D5F9493A2619052E043814FD8819052,1,NIH-NIAAA/ R37 AA012502-05/ XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[000613000000-0400],[000601000000-0400],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,C,Y,Y,Y,Y,N,93.273,N,N
BL,211301,1D5F9493A2629052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211302,1D5F9493A2639052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211303,1D5F9493A2649052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211304,1D5F9493A2659052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211305,1D5F9493A2669052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211306,1D5F9493A2679052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211307,1D5F9493A2689052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211308,1D5F9493A2699052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211309,1D5F9493A26A9052E043814FD8819052,1,FAC RES - XXXXX - PSYCHOLOGY,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,Psychology,47405,(null),(null),[970403000000-0500],[970403000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,H,Y,N,N,N,N,(null),N,N
BL,211401,1D5F9493A26B9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211402,1D5F9493A26C9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211403,1D5F9493A26D9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211404,1D5F9493A26E9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211405,1D5F9493A26F9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211406,1D5F9493A2709052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211407,1D5F9493A2719052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211408,1D5F9493A2729052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211409,1D5F9493A2739052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,H,Y,Y,Y,Y,N,93.242,N,N
BL,211501,1D5F9493A2749052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211502,1D5F9493A2759052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211503,1D5F9493A2769052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211504,1D5F9493A2779052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211505,1D5F9493A2789052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211506,1D5F9493A2799052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211507,1D5F9493A27A9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211508,1D5F9493A27B9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211509,1D5F9493A27C9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,L,Y,N,N,N,N,(null),N,N
BL,211601,1D5F9493A27D9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211602,1D5F9493A27E9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211603,1D5F9493A27F9052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211604,1D5F9493A2809052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211605,1D5F9493A2819052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211606,1D5F9493A2829052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211607,1D5F9493A2839052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211608,1D5F9493A2849052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211609,1D5F9493A2859052E043814FD8819052,1,NIH-NIMH/ R01 MH062555-04/XXXXX,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,FEDERJ,Y,IPR,R,(null),BLOOMINGTON,IN,PSYCHOLOGY 122,47405-1301,(null),(null),[010402000000-0400],[010401000000-0500],(null),BL,2331489,(null),(null),(null),(null),UA,6812756,21,(null),92,BL,1023287,N,O,L,Y,Y,Y,Y,N,93.242,N,N
BL,211701,1D5F9493A2869052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211702,1D5F9493A2879052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211703,1D5F9493A2889052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211704,1D5F9493A2899052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211705,1D5F9493A28A9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211706,1D5F9493A28B9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211707,1D5F9493A28C9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211708,1D5F9493A28D9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
BL,211709,1D5F9493A28E9052E043814FD8819052,1,XXXXX - FAC RES - PSYCH,OLE4318506633,OLE3889504703,OLE4318506633,PSY,NA,BL,DFRES,Y,IPR,U,(null),BLOOMINGTON,IN,PSYCHOLOGY 120,47405,(null),(null),[990401000000-0500],[990401000000-0500],(null),BL,2331489,(null),(null),(null),(null),BL,1023287,(null),(null),(null),(null),(null),N,O,O,Y,N,N,N,N,(null),N,N
