UNIV_FISCAL_YR,FIN_COA_CD,ORG_CD,ORG_RVRSN_CTGRY_CD,OBJ_ID,VER_NBR,ORG_RVRSN_CD,ORG_RVRSN_OBJ_CD,ACTV_IND
2010,EA,DEBT,C09,5C79657C-DEF2-BE0A-245A-2DC57759F4DC,2,R1,5000,Y
2010,EA,DEBT,C10,2B689FF1-B20E-06E4-1139-9B7D8A606CC3,2,R2,5000,Y
2010,EA,DEBT,C11,1EAA250E-74FD-6DEA-A01E-3FBE64B0CFB0,2,R2,1800,Y
2010,EA,ECTR,C01,1811A9E9-0329-EA4D-B690-572768DBF722,2,R2,3000,Y
2010,EA,ECTR,C03,EC901BB6-D279-79A5-2681-5EC16F6DDB4A,2,R2,5880,Y
2010,EA,ECTR,C04,6544C943-B7DD-B137-CF8F-F27E191FB927,2,R1,7000,Y
2010,EA,ECTR,C05,C62E1DC4-10C6-EF0E-5D42-8C185560880A,2,R2,7900,Y
2010,EA,ECTR,C06,DA8C2E4D-EE55-8E96-A627-C20797BB5251,2,R2,9900,Y
2010,EA,ECTR,C07,6781826D-B035-B0E4-12AB-D1954783F667,2,R2,9915,Y
2010,EA,ECTR,C08,F6F8ADF1-E246-8C0E-AFBD-FCC2029EEB07,2,R1,6000,Y
2010,EA,ECTR,C09,ADFA540A-672A-6078-4D41-79D4322ABDB5,2,R1,5000,Y
2010,EA,ECTR,C10,3257C7B8-DB29-2E6F-C505-0A989598D724,2,R2,5000,Y
2010,EA,ECTR,C11,75186F78-E5D4-9F6A-9ECC-B4AB04C44EE7,2,R2,1800,Y
2010,EA,EDUC,C01,85228E76-5BB8-5361-0879-DC2213C93F94,2,R2,3000,Y
2010,EA,EDUC,C03,BA31B083-82E5-DDF4-C5DA-301042634C6B,2,R2,5880,Y
2010,EA,EDUC,C04,E8468860-341D-E1C0-4D7A-EBA8AC0F88C4,2,R1,7000,Y
2010,EA,EDUC,C05,192D7F49-B299-2E89-048A-648EDE663FA7,2,R2,7900,Y
2010,EA,EDUC,C06,1E6F0C1D-51C5-5B4F-206B-ED127BC7827C,2,R2,9900,Y
2010,EA,EDUC,C07,7EFB9826-0DC4-EF68-D7B0-C6E54252F078,2,R2,9915,Y
2010,EA,EDUC,C08,87E94097-0294-A0D6-3CA0-257F4CFDF6D4,2,R1,6000,Y
2010,EA,EDUC,C09,3DC5A5C4-BAB9-85AF-DAA2-7FED3DB7A02A,2,R1,5000,Y
2010,EA,EDUC,C10,E4C6627C-0192-8FB8-3BA0-CB1168F89D93,2,R2,5000,Y
2010,EA,EDUC,C11,04A28581-A6A8-CD47-47C0-B614C1D2F3A9,2,R2,1800,Y
2010,EA,ENSV,C01,04773D21-002F-9056-F1BB-88AE82631B2E,2,R2,3000,Y
2010,EA,ENSV,C03,4A5C7776-8F60-DED9-DC1A-B5218AA9858B,2,R2,5880,Y
2010,EA,ENSV,C04,F35B04C7-E0F7-CA55-5851-713CB9588D7A,2,R1,7000,Y
2010,EA,ENSV,C05,C030D749-3517-14AD-955B-B887FF679882,2,R2,7900,Y
2010,EA,ENSV,C06,0EBC7E40-A7D4-735E-11B9-CA42F77D3916,2,R2,9900,Y
2010,EA,ENSV,C07,855CA178-BB56-8AED-FD2A-83ED1394B3C4,2,R2,9915,Y
2010,EA,ENSV,C08,4349AC84-1FA0-1F8B-41F2-498C7739321B,2,R1,6000,Y
2010,EA,ENSV,C09,EA26B4EA-35FA-52FF-80B9-7A9363D05588,2,R1,5000,Y
2010,EA,ENSV,C10,65BAFF7E-BA78-634A-55F3-CBF0198D7078,2,R2,7900,Y
2010,EA,ENSV,C11,272702C0-AF44-4DEF-53D6-59330035096E,2,R2,1800,Y
2010,EA,EXAF,C01,8D6E99EF-8B91-B124-AE43-3A79613FECEA,2,R2,3000,Y
2010,EA,EXAF,C03,E65B05DF-BABE-0062-834B-A81AA9737CC7,2,R2,5880,Y
2010,EA,EXAF,C04,2F282C08-9C8B-17EA-392B-84FAB227B06A,2,R1,7000,Y
2010,EA,EXAF,C05,A53CDE4B-5911-752F-D88E-0653B79BFE9A,2,R2,7900,Y
2010,EA,EXAF,C06,604ACC38-6C41-6E74-5B6B-3FCDF0F851AA,2,R2,9900,Y
2010,EA,EXAF,C07,786BBC33-62DC-0D8C-EBAE-3EDD0DF81E82,2,R2,9915,Y
2010,EA,EXAF,C08,5821A59F-80C4-A443-F64F-201AB16A5DA3,2,R1,6000,Y
2010,EA,EXAF,C09,3E968893-B13E-C609-4683-1A73C4D01275,2,R1,5000,Y
2010,EA,EXAF,C10,471EE2EB-F61D-8E09-0775-A20F9583BC90,2,R2,5000,Y
2010,EA,EXAF,C11,005A85AA-6D1F-469B-FCD9-2A3226DF78AE,2,R2,1800,Y
2010,EA,EXTL,C01,7CC33BFA-DDC6-751B-EB58-33C302D0B3E3,2,R2,3000,Y
2010,EA,EXTL,C03,25A3D81A-2994-628B-39D5-A61A5BF3057C,2,R2,5880,Y
2010,EA,EXTL,C04,7B3E40D0-5923-5B17-31C4-56F736656123,2,R1,7000,Y
2010,EA,EXTL,C05,3B49B5B7-22EF-9525-8D05-F62BB1D31D5B,2,R2,7900,Y
2010,EA,EXTL,C06,EA926FE1-682E-7862-AD71-3E960C332FE1,2,R2,9900,Y
2010,EA,EXTL,C07,DD7355FA-D4AD-6C0A-1CF8-FA913011D312,2,R2,9915,Y
2010,EA,EXTL,C08,BDACE30B-5D83-7596-51FF-D68CE3AF09B8,2,R1,6000,Y
2010,EA,EXTL,C09,737EDB5A-5B48-4571-2B29-CDDF48D0BA51,2,R1,5000,Y
2010,EA,EXTL,C10,1FF9DA42-B69D-2D4A-BCB7-AE2E4CFE4627,2,R2,7900,Y
2010,EA,EXTL,C11,BACA1904-0770-A647-4F7D-1E7EDCAE6217,2,R2,1800,Y
2010,EA,GENA,C01,133685D2-FB3A-E416-A40F-95D01D717CD9,2,R2,3000,Y
2010,EA,GENA,C03,C8FA8CAA-829D-B6B0-1B94-8B160842D235,2,R2,5880,Y
2010,EA,GENA,C04,5270EB61-47DD-9054-B952-59382C51ACC7,2,R1,7000,Y
2010,EA,GENA,C05,097A64F0-0A1B-1BAB-6033-65643CFCFC5C,2,R2,7900,Y
2010,EA,GENA,C06,3A4FEDF6-4883-9BE2-2B68-6D2E2E0951AD,2,R2,9900,Y
2010,EA,GENA,C07,08686239-923B-C67E-DC4B-88D1A19E7B51,2,R2,9915,Y
2010,EA,GENA,C08,1924E726-5504-853E-A9E7-D3953B6B2C68,2,R1,6000,Y
2010,EA,GENA,C09,FF648967-4C05-EC43-6D34-6B59EAD72098,2,R1,5000,Y
2010,EA,GENA,C10,CC188902-DD7F-D680-964E-CBC44F838602,2,R2,5000,Y
2010,EA,GENA,C11,DF8B69F4-DC52-F498-1AE3-E0AFF9A42E59,2,R2,1800,Y
2010,EA,GENS,C01,129C3CC8-25DA-D041-B278-81036D5F1756,2,R2,3000,Y
2010,EA,GENS,C03,8EFBB69F-4DBF-5F57-776D-6931EB817639,2,R2,5880,Y
2010,EA,GENS,C04,7833DFD3-8881-FE74-5126-5655844868D8,2,R1,7000,Y
2010,EA,GENS,C05,D70B8FDC-08C5-C5D5-91E2-B02680DB36DA,2,R2,7900,Y
2010,EA,GENS,C06,794D61FF-5AD5-AFDB-B197-8C3CF1A75970,2,R2,9900,Y
2010,EA,GENS,C07,68217905-6787-F673-9850-A52EFA040C79,2,R2,9915,Y
2010,EA,GENS,C08,45AF9A7D-52A3-C2A2-13D0-21751D52390D,2,R1,6000,Y
2010,EA,GENS,C09,EE409F0A-9EF0-961B-975D-C428B48979A0,2,R1,5000,Y
2010,EA,GENS,C10,B2AFC1D0-EB64-72B3-F266-10C7352477E8,2,R2,5000,Y
2010,EA,GENS,C11,C03E3DD4-F8E3-1557-5EA2-77F4414AAA5E,2,R2,1800,Y
2010,EA,HUFA,C01,F4A40F3F-D0D6-C17B-2A8E-FBD6D7C6B4D1,2,R2,3000,Y
2010,EA,HUFA,C03,342EEA32-4544-88F2-813B-FE8C3FEA0F71,2,R2,5880,Y
2010,EA,HUFA,C04,312043E9-C70F-1879-423E-93586DB8B1FC,2,R1,7000,Y
2010,EA,HUFA,C05,8BB8B780-360B-0C98-6190-7C7275057AC5,2,R2,7900,Y
2010,EA,HUFA,C06,C37F51A5-8597-0CEE-A8BD-84555C98CF8D,2,R2,9900,Y
2010,EA,HUFA,C07,56A66C3E-A5D4-BE19-93C4-324249494344,2,R2,9915,Y
2010,EA,HUFA,C08,6FBB4AC4-6F8A-D13A-E866-D532E891203C,2,R1,6000,Y
2010,EA,HUFA,C09,6AF344CA-6225-F991-86F0-E257E69CA6FD,2,R1,5000,Y
2010,EA,HUFA,C10,1AEB1B52-1F60-5D77-FD4F-0311220F1D6A,2,R2,5000,Y
2010,EA,HUFA,C11,8FA336D4-0D62-9D0D-AB74-083702765F36,2,R2,1800,Y
2010,EA,HUMR,C01,F5F1AA99-2910-BE8F-4E92-F5BCC084BCA5,2,R2,3000,Y
2010,EA,HUMR,C03,D1AE28BF-FF5E-124B-AB2B-7259FF944EB5,2,R2,5880,Y
2010,EA,HUMR,C04,3F2BAE71-8F81-88C4-3464-E586FE7E66DC,2,R1,7000,Y
2010,EA,HUMR,C05,8E6E7726-B598-643D-2527-7D5E42FEEF15,2,R2,7900,Y
2010,EA,HUMR,C06,A740FD29-78C2-2D94-817C-A8C5343DB5F6,2,R2,9900,Y
2010,EA,HUMR,C07,0B560C72-02B6-117A-ADFE-1643BF35E8EB,2,R2,9915,Y
2010,EA,HUMR,C08,0D2C92FA-4101-5742-7DB9-2328AA302DDC,2,R1,6000,Y
2010,EA,HUMR,C09,16F29EEA-0C67-018A-EC29-6D0759FB6116,2,R1,5000,Y
2010,EA,HUMR,C10,91FD7601-A733-AAD9-7AE4-95B30CC2C98D,2,R2,7900,Y
2010,EA,HUMR,C11,FA007787-527F-A5A7-CEFC-10FD3D38B999,2,R2,1800,Y
2010,EA,HUSE,C01,27C0CA4C-312C-1635-B68F-75694342BE55,2,R2,3000,Y
2010,EA,HUSE,C03,17B1A7F7-7633-4BFC-23FA-6476D2B5831A,2,R2,5880,Y
2010,EA,HUSE,C04,2E666839-DC83-4BDC-F139-DA83C3E02D94,2,R1,7000,Y
2010,EA,HUSE,C05,EB168E59-2D54-6F9C-241B-981DFB3EC6EE,2,R2,7900,Y
2010,EA,HUSE,C06,A5D562AB-927D-D7E5-9874-A6A047426084,2,R2,9900,Y
2010,EA,HUSE,C07,7A489F0B-E2E1-D1D6-D2E9-EB32986DD853,2,R2,9915,Y
2010,EA,HUSE,C08,F9531B15-4491-8DAA-8A85-E1A3D7D65C16,2,R1,6000,Y
2010,EA,HUSE,C09,F3C38423-28E6-2C3E-8BB2-2209A76E6567,2,R1,5000,Y
2010,EA,HUSE,C10,AC408C01-C156-8869-ABC8-FD1C36E8533C,2,R2,5000,Y
2010,EA,HUSE,C11,2B384A67-CF1D-BC32-B91C-66DBB447D8CE,2,R2,1800,Y
2010,EA,INPR,C01,7F738ED6-AFA4-2C93-B8B9-B204E4E0695E,2,R2,3000,Y
2010,EA,INPR,C03,419D7C67-6535-5286-8B36-64A152CF1D74,2,R2,5880,Y
2010,EA,INPR,C04,BE070F0C-C55B-5209-47B7-A8832CD7F92F,2,R1,7000,Y
2010,EA,INPR,C05,70F1EBB1-6484-19E1-D2C8-7087B9E4AEA5,2,R2,7900,Y
2010,EA,INPR,C06,845E8104-63D8-6393-05CF-A957CD3E7F3C,2,R2,9900,Y
2010,EA,INPR,C07,7ACA09A1-A2A8-E805-62DC-9255E674BAD1,2,R2,9915,Y
2010,EA,INPR,C08,51BA9513-4EBE-6C6C-88B4-6B0E18EADD77,2,R1,6000,Y
2010,EA,INPR,C09,70355695-6A5B-47CE-B13E-A26BD5461278,2,R1,5000,Y
2010,EA,INPR,C10,03BC6C07-2D12-C656-8BCF-D5D65E7684E6,2,R2,5000,Y
2010,EA,INPR,C11,8F618978-A734-4E0A-55BD-53C6D9D72C27,2,R2,1800,Y
2010,EA,LIBR,C01,EEBBFA02-71BC-6247-E446-0A0DDCC36893,2,R2,3000,Y
2010,EA,LIBR,C03,20B72773-1F14-F3AE-8C25-6258C94759AF,2,R2,5880,Y
2010,EA,LIBR,C04,267F1222-6CAE-2045-B83F-00449603DEF6,2,R1,7000,Y
2010,EA,LIBR,C05,7D6B8EAA-A1DA-0A95-F034-9D3686F3359B,2,R2,7900,Y
2010,EA,LIBR,C06,24DFF6C4-5ED5-1B11-60CA-F5490697F7E6,2,R2,9900,Y
2010,EA,LIBR,C07,04B551C7-36BE-D5A7-0830-14A25FA8992A,2,R2,9915,Y
2010,EA,LIBR,C08,8588AE95-9B29-AB6D-EB4A-9122D5044133,2,R1,6000,Y
2010,EA,LIBR,C09,D661DF4B-D7ED-2F93-CE82-1E435DA75182,2,R1,5000,Y
2010,EA,LIBR,C10,E70F01C5-A7FA-449B-6F55-36264271F97D,2,R2,5000,Y
2010,EA,LIBR,C11,3D9BB050-43B6-99AD-38D3-D79D3B623409,2,R2,1800,Y
2010,EA,MULT,C01,AC20448E-1EEF-64FA-D5DF-9BFEA4145FBD,2,R2,3000,Y
2010,EA,MULT,C03,81F9F8A5-ABBD-AC1D-E577-4EB248D78572,2,R2,5880,Y
2010,EA,MULT,C04,607675BE-EC49-314E-5DE7-5659F371AA5D,2,R1,7000,Y
2010,EA,MULT,C05,CA9ECCB5-4733-64BA-6474-D685AD0A9650,2,R2,7900,Y
2010,EA,MULT,C06,54DFFF02-DECB-B76F-2CBD-5D55E214A8A5,2,R2,9900,Y
2010,EA,MULT,C07,434FAC3E-E148-0113-3C96-829EABBC7827,2,R2,9915,Y
2010,EA,MULT,C08,3977185B-4DED-261C-89DE-0359ACEE7840,2,R1,6000,Y
2010,EA,MULT,C09,85A67A33-39E6-25E1-31C9-E767BE120D9C,2,R1,5000,Y
2010,EA,MULT,C10,60C89C40-FA49-92EF-38EB-7973C60CF123,2,R2,7900,Y
2010,EA,MULT,C11,29029725-5473-E668-C405-3309341CEFF8,2,R2,1800,Y
2010,EA,NURS,C01,8FA5A719-36D7-D5FD-A207-6E9A981A7ED2,2,R2,3000,Y
2010,EA,NURS,C03,70D23606-91E9-327A-69ED-778F2CC8E254,2,R2,5880,Y
2010,EA,NURS,C04,C8E4DEB0-92B0-E7FC-87ED-8A96C56CE90E,2,R1,7000,Y
2010,EA,NURS,C05,022DC9B4-8FAF-7567-C27E-A57443279266,2,R2,7900,Y
2010,EA,NURS,C06,FB3A2969-DCA9-580E-598F-4B091151F4B9,2,R2,9900,Y
2010,EA,NURS,C07,79F72F38-CBB7-7814-1896-C2323356110D,2,R2,9915,Y
2010,EA,NURS,C08,374A18F6-0BD2-2935-E0D2-9B09B85FB9D1,2,R1,6000,Y
2010,EA,NURS,C09,9A10A616-B97E-F954-9877-B3E105426EC6,2,R1,5000,Y
2010,EA,NURS,C10,8C992406-E0D9-8752-6F13-7473A2AD9775,2,R2,5000,Y
2010,EA,NURS,C11,FE5E9055-C65D-5A36-EDB8-C01861885F2C,2,R2,1800,Y
2010,EA,PERC,C01,1B6C4677-8C77-FC56-A351-793513C99116,2,R2,3000,Y
2010,EA,PERC,C03,C9DC429C-E8DD-9ACA-8A71-7262B296E260,2,R2,5880,Y
2010,EA,PERC,C04,211F7E52-AFD7-0214-E2C0-E3FE4AEAB85E,2,R1,7000,Y
2010,EA,PERC,C05,E99AC456-21AA-EA0C-2C9C-AB9DCAF98F72,2,R2,7900,Y
2010,EA,PERC,C06,8D0D6CD3-AA7B-C471-BFC9-8699DBE36CEF,2,R2,9900,Y
2010,EA,PERC,C07,B4F406ED-BA92-9DA0-84B6-788EE8B948B0,2,R2,9915,Y
2010,EA,PERC,C08,EE168310-D61A-9126-E6D6-7871641723D2,2,R1,6000,Y
2010,EA,PERC,C09,42315A4D-6529-C706-8143-4ACB1AF651CA,2,R1,5000,Y
2010,EA,PERC,C10,E011BDE2-4495-747B-C173-C2ACCB2F9839,2,R2,5000,Y
2010,EA,PERC,C11,3202B207-0DA7-1BC9-DB02-E845A842B5D5,2,R2,1800,Y
2010,EA,PERS,C01,B071905B-D2F6-2E51-DD39-386BA021BB65,2,R2,3000,Y
2010,EA,PERS,C03,71A56F50-6E35-651D-87D8-704AD37CEDEE,2,R2,5880,Y
2010,EA,PERS,C04,F685E3C7-F1DB-8832-C365-E6850F93B296,2,R1,7000,Y
2010,EA,PERS,C05,1E38DE01-EE19-15C7-836C-F83DD29423DB,2,R2,7900,Y
2010,EA,PERS,C06,29C9A0C0-B2EC-3532-9488-D1F11AC91510,2,R2,9900,Y
2010,EA,PERS,C07,A81D3F96-8947-BEA8-D970-6D55311142BF,2,R2,9915,Y
2010,EA,PERS,C08,DE69425B-8265-01CC-A547-2ED639FBB3BE,2,R1,6000,Y
2010,EA,PERS,C09,A705E700-42F4-AF6E-5D00-0DA365B5757D,2,R1,5000,Y
2010,EA,PERS,C10,74E7A92E-C1FF-61E8-513A-368957E68B6A,2,R2,5000,Y
2010,EA,PERS,C11,5237EA01-E37A-8920-B40F-29C5E73631A8,2,R2,1800,Y
2010,EA,PHYP,C01,A14B4198-4D74-EA79-9F75-31659EC81714,2,R2,3000,Y
2010,EA,PHYP,C03,F8EEDB4A-CC6D-A292-3150-B3CD67249DD0,2,R2,5880,Y
2010,EA,PHYP,C04,A7F2B287-C1EE-3268-5C54-AE9FA091885B,2,R1,7000,Y
2010,EA,PHYP,C05,5B64D8C1-9375-86C4-BDA5-9AC153F97597,2,R2,7900,Y
2010,EA,PHYP,C06,8CFE7462-17EE-285B-FB77-C32F59926F80,2,R2,9900,Y
2010,EA,PHYP,C07,3797E258-7E05-8D4D-6B89-1D4D404E7779,2,R2,9915,Y
2010,EA,PHYP,C08,D80532E0-0A9D-5C5D-66AB-B03F8E95E40C,2,R1,6000,Y
2010,EA,PHYP,C09,7CF9094F-8830-29A7-A377-9F6504B357AA,2,R1,5000,Y
2010,EA,PHYP,C10,B0988810-B206-9BF8-E341-C014592D66F6,2,R2,5000,Y
2010,EA,PHYP,C11,C1EFDA55-72CD-3F30-D66D-1FB42B3C8CD3,2,R2,1800,Y
2010,EA,REGR,C01,B9356E83-7A1A-7924-FE7B-F56DE27EDE5B,2,R2,3000,Y
2010,EA,REGR,C03,367E77EB-40C0-A222-3A50-600056EE29FC,2,R2,5880,Y
2010,EA,REGR,C04,586484BD-75DC-822C-2C06-F7E21F2B50B2,2,R1,7000,Y
2010,EA,REGR,C05,19536F21-52E5-DD0A-7035-A32D164FCBCF,2,R2,7900,Y
2010,EA,REGR,C06,38583C5D-E823-551B-E562-7D87B5F4444F,2,R2,9900,Y
2010,EA,REGR,C07,ED0F75CD-30EF-EA9B-3F93-5909F0442496,2,R2,9915,Y
2010,EA,REGR,C08,FF840ED9-D218-D451-BC7A-0617044BEBB9,2,R1,6000,Y
2010,EA,REGR,C09,312BE233-700F-4FDA-C5CC-874F0CEEE03A,2,R1,5000,Y
2010,EA,REGR,C10,9480743E-5FA9-A9FB-38AD-1041E29A8D13,2,R2,5000,Y
2010,EA,REGR,C11,1DEA1270-B86F-4E79-9C6B-810C62CA99B6,2,R2,1800,Y
2010,EA,SACT,C01,C2A53CAD-DE2C-7A4A-5844-9E523C9D40C0,2,R2,3000,Y
2010,EA,SACT,C03,7B8A747F-F1F6-2B6D-5ACD-D744E736F302,2,R2,5880,Y
2010,EA,SACT,C04,4BF9EE08-A764-8224-D2FF-DB33A9C616BE,2,R1,7000,Y
2010,EA,SACT,C05,07BB459B-91CC-A120-D2FC-3A7B8173A59D,2,R2,7900,Y
2010,EA,SACT,C06,70E6B6C1-25C1-A383-340C-ADDA7D653F19,2,R2,9900,Y
2010,EA,SACT,C07,336FD2EF-F0C6-7E47-CE2D-146D51D2E19C,2,R2,9915,Y
2010,EA,SACT,C08,60298253-4961-4C3D-D92A-DF97934770AA,2,R1,6000,Y
2010,EA,SACT,C09,ABA4DEC4-A837-7676-EB53-E18C4710DE56,2,R1,5000,Y
2010,EA,SACT,C10,9021638F-D670-EE49-2D2B-FDE228944B0D,2,R2,5000,Y
2010,EA,SACT,C11,4F147948-8112-9C9F-EF27-6B03D4A6FFA8,2,R2,1800,Y
2010,EA,SAID,C01,AFBA2E84-495B-CEDC-FEC4-01AF61D8E027,2,R2,3000,Y
2010,EA,SAID,C03,77823752-155F-02DE-E4A1-F787E4F6E59D,2,R2,5880,Y
2010,EA,SAID,C04,1E876E35-66FD-B935-C40D-E0EC512467B0,2,R1,7000,Y
2010,EA,SAID,C05,599F4CC2-C1E2-2BB3-C010-829DB10AF353,2,R2,7900,Y
2010,EA,SAID,C06,794FA857-1EED-23E4-2BC7-56F9A3D357AE,2,R2,9900,Y
2010,EA,SAID,C07,E019A7D1-8888-017A-04FE-376B58F6863A,2,R2,9915,Y
2010,EA,SAID,C08,DD5561BE-EF0B-5A33-DE13-F7EA0458C186,2,R1,6000,Y
2010,EA,SAID,C09,4ACB8B35-42ED-6BC7-AF16-09B296ABE4AA,2,R1,5000,Y
2010,EA,SAID,C10,BF170BCF-3F8F-3D66-661D-781F8FAABE77,2,R2,7900,Y
2010,EA,SAID,C11,7260397D-AF2E-A1B2-9265-C00B73D997C1,2,R2,1800,Y
2010,EA,SMD,C01,73901158-854C-2C4F-CB53-5A1915B70A12,2,R2,3000,Y
2010,EA,SMD,C03,E596A3A8-DEF1-CA4C-6427-08454DEC97FB,2,R2,5880,Y
2010,EA,SMD,C04,CC63D259-E9A8-AC28-D2A4-57A38B7C671F,2,R1,7000,Y
2010,EA,SMD,C05,8B80854B-B063-9A6F-1B7C-22420B5B76FB,2,R2,7900,Y
2010,EA,SMD,C06,3AC60CB4-E6CE-3480-3EAF-C00F80BE4AED,2,R2,9900,Y
2010,EA,SMD,C07,754AB2E3-4050-BBA9-0653-2BC583FD80C0,2,R2,9915,Y
2010,EA,SMD,C08,A3093865-FAE9-E5BB-CAED-05A23E39B792,2,R1,6000,Y
2010,EA,SMD,C09,A0D5DA05-2B5D-8BF8-A0B3-FCBCD640AD4F,2,R1,5000,Y
2010,EA,SMD,C10,0AEA62FA-9D15-A976-FC6D-5ED12785A010,2,R2,5000,Y
2010,EA,SMD,C11,A3E303F2-3D4F-0377-ADFA-1AADB9DF4A48,2,R2,1800,Y
2010,EA,SSER,C01,8873BFF1-D9A9-8876-D6ED-EE89D3D2FC68,2,R2,3000,Y
2010,EA,SSER,C03,D0119F96-54AD-869E-29C7-E4928F00380B,2,R2,5880,Y
2010,EA,SSER,C04,F3F9870D-A110-CAD4-AB2A-349338788E90,2,R1,7000,Y
2010,EA,SSER,C05,A2CCA3B1-189F-0451-818A-F0A56A694386,2,R2,7900,Y
2010,EA,SSER,C06,9EBB0B9A-2FD4-D8BE-7B1C-F8D01CA765F2,2,R2,9900,Y
2010,EA,SSER,C07,BB59BA03-BA98-EBBC-8445-EAF60A365B4A,2,R2,9915,Y
2010,EA,SSER,C08,E6E0FE25-18CC-FBF0-5303-B9753564FB54,2,R1,6000,Y
2010,EA,SSER,C09,6FAA3EB8-7C30-D74F-62E7-D5746477E200,2,R1,5000,Y
2010,EA,SSER,C10,ADAD5697-4E3D-59A8-E153-9298E43AD7B9,2,R2,5000,Y
2010,EA,SSER,C11,2D89D77D-88B5-760E-5836-85C9E3EFA5CA,2,R2,1800,Y
2010,EA,STSC,C01,AED9C537-BB6E-E42B-6315-13DD63BF9BBE,2,R2,3000,Y
2010,EA,STSC,C03,27135332-6D8D-0E7E-BF33-35755672145E,2,R2,5880,Y
2010,EA,STSC,C04,9C8E76D6-A04B-BDF2-8332-668371CC90AF,2,R1,7000,Y
2010,EA,STSC,C05,5E6C83E0-0877-D736-1C1F-5401271E2281,2,R2,7900,Y
2010,EA,STSC,C06,5A905AE1-E73A-0A35-ABCD-1B9B105993A1,2,R2,9900,Y
2010,EA,STSC,C07,E99D0E6E-518A-F5B9-57DB-1DEF9C464A86,2,R2,9915,Y
2010,EA,STSC,C08,7426D502-9F7C-56C9-1DAA-30FB3C06A847,2,R1,6000,Y
2010,EA,STSC,C09,E65EF8CF-EC0E-D5C6-FEFE-5263E4F303B3,2,R1,5000,Y
2010,EA,STSC,C10,9C79A2C5-67D3-9078-7720-16EE7A0F9AB1,2,R2,7900,Y
2010,EA,STSC,C11,3C3994A0-8FB8-EA98-D8F9-6BE211FDDF85,2,R2,1800,Y
2010,EA,SWTE,C01,35B456F5-3E79-F336-1E32-2FF90D55941D,2,R2,3000,Y
2010,EA,SWTE,C03,9CE03B55-9C2A-B874-0D95-D798AF5740A8,2,R2,5880,Y
2010,EA,SWTE,C04,D78B6C88-1B06-0EC4-CBCB-C55F59062A1F,2,R1,7000,Y
2010,EA,SWTE,C05,0E3BE465-DE48-E0A4-51CD-54DF8A14F5DF,2,R2,7900,Y
2010,EA,SWTE,C06,4E02897D-77B9-50B1-1BB4-38A0A06017CF,2,R2,9900,Y
2010,EA,SWTE,C07,683704F0-EDAE-825A-61B6-BD75F09883BB,2,R2,9915,Y
2010,EA,SWTE,C08,D25D6566-8DB0-6606-6932-A6137C3F4979,2,R1,6000,Y
2010,EA,SWTE,C09,31930B5D-85B7-53EE-9598-DAA17D68ABE2,2,R1,5000,Y
2010,EA,SWTE,C10,F25B57C4-8547-A6BC-0C11-F8EFABB38458,2,R2,5000,Y
2010,EA,SWTE,C11,62C61E59-33AF-0D62-A699-72891A073E6E,2,R2,1800,Y
2010,EA,SYSC,C01,280A73AB-7346-DBEA-9BC5-E1789916A6E8,2,R2,3000,Y
2010,EA,SYSC,C03,3F0EFA73-4E2D-2677-E21F-52A138E00B19,2,R2,5880,Y
2010,EA,SYSC,C04,ED38B53B-9F39-E0AF-D32C-7D233AD8FD7E,2,R1,7000,Y
2010,EA,SYSC,C05,30782551-7042-C025-9CEB-B540E5ACDACD,2,R2,7900,Y
2010,EA,SYSC,C06,80EC0D43-7594-87A4-E225-903D28F95074,2,R2,9900,Y
2010,EA,SYSC,C07,FB78776A-5CC3-D7E8-78FB-FCFDF8FCB123,2,R2,9915,Y
2010,EA,SYSC,C08,9010C70C-2572-79BC-2242-B56BCC364CD8,2,R1,6000,Y
2010,EA,SYSC,C09,496A1DB8-482A-0AE9-1E17-ACFC7F3046B1,2,R1,5000,Y
2010,EA,SYSC,C10,B02A92F8-2DB0-AD9F-9F9D-88ABBF3441AE,2,R2,5000,Y
2010,EA,SYSC,C11,6CC864B1-9030-EDD3-83D0-2F7A14F93E58,2,R2,1800,Y
2010,EA,TUSP,C01,72E7D02D-1EB0-7E93-195D-9CB3BBDB5C78,2,R2,3000,Y
2010,EA,TUSP,C03,C4B4464F-96C1-0686-3AEC-AE8CC6EFA9A2,2,R2,5880,Y
2010,EA,TUSP,C04,20EE5FF1-BF38-54E1-0F7F-A1B6FAD06E1C,2,R1,7000,Y
2010,EA,TUSP,C05,2A9622F3-690C-5534-2B70-6DAAF8A848C0,2,R2,7900,Y
2010,EA,TUSP,C06,77831787-4DD3-4670-F9DE-03736804D20A,2,R2,9900,Y
2010,EA,TUSP,C07,AED2CAA0-EB81-AE55-D65C-EF56F3C1AFCF,2,R2,9915,Y
2010,EA,TUSP,C08,B9EDDB7C-2C45-15FE-8E3F-D1AEB820ABA0,2,R1,6000,Y
2010,EA,TUSP,C09,528156EC-B3B0-92BD-1FFC-A3CEE87EA363,2,R1,5000,Y
2010,EA,TUSP,C10,E7172A5F-1B2C-A0B5-78CA-7A594B1C89EA,2,R2,5000,Y
2010,EA,TUSP,C11,61A66EFE-806D-24FB-EB83-404632530BC1,2,R2,1800,Y
2010,EA,UDIV,C01,C2867650-43A8-CCEA-D94C-F6B702B496D4,2,R2,3000,Y
2010,EA,UDIV,C03,A7268DC0-8EFD-9245-536B-6248632EA568,2,R2,5880,Y
