CA_ICR_ACCT_GNRTD_ID,OBJ_ID,VER_NBR,FIN_COA_CD,ACCOUNT_NBR,ICR_FIN_COA_CD,ICR_FIN_ACCT_NBR,ACLN_PCT,DOBJ_MAINT_CD_ACTV_IND
11645,C4725010769F5765E040220A4C16066C,1,BL,4824589,BL,1023287,100,Y
11646,C472501076A05765E040220A4C16066C,1,BL,4824590,BL,1023287,100,Y
11647,C472501076A15765E040220A4C16066C,1,BL,4824591,BL,1023287,100,Y
11648,C472501076A25765E040220A4C16066C,1,BL,4824592,BL,1023287,100,Y
11649,C472501076A35765E040220A4C16066C,1,BL,4824593,BL,1023287,100,Y
11650,C472501076A45765E040220A4C16066C,1,BL,4824594,BL,1023287,100,Y
11651,C472501076A55765E040220A4C16066C,1,BL,4824595,BL,1023287,100,Y
11652,C472501076A65765E040220A4C16066C,1,BL,4824596,BL,1023287,100,Y
11653,C472501076A75765E040220A4C16066C,1,BL,4824597,BL,1023287,100,Y
11654,C472501076A85765E040220A4C16066C,1,BL,4824748,BL,1023287,100,Y
11655,C472501076A95765E040220A4C16066C,1,BL,4824749,BL,1023287,100,Y
11656,C472501076AA5765E040220A4C16066C,1,BL,4824750,BL,1023287,100,Y
11657,C472501076AB5765E040220A4C16066C,1,BL,4824751,BL,1023287,100,Y
11658,C472501076AC5765E040220A4C16066C,1,BL,4824752,BL,1023287,100,Y
11659,C472501076AD5765E040220A4C16066C,1,BL,4824753,BL,1023287,100,Y
11660,C472501076AE5765E040220A4C16066C,1,BL,4824754,BL,1023287,100,Y
11661,C472501076AF5765E040220A4C16066C,1,BL,4824755,BL,1023287,100,Y
11662,C472501076B05765E040220A4C16066C,1,BL,4824756,BL,1023287,100,Y
11663,C472501076B15765E040220A4C16066C,1,BL,4824757,BL,1023287,100,Y
11664,C472501076B25765E040220A4C16066C,1,BL,4824758,BL,1023287,100,Y
11665,C472501076B35765E040220A4C16066C,1,BL,4824759,BL,1023287,100,Y
11666,C472501076B45765E040220A4C16066C,1,BL,4824760,BL,1023287,100,Y
11667,C472501076B55765E040220A4C16066C,1,BL,4824761,BL,1023287,100,Y
11668,C472501076B65765E040220A4C16066C,1,BL,4824762,BL,1023287,100,Y
11669,C472501076B75765E040220A4C16066C,1,BL,4824763,BL,1023287,100,Y
11670,C472501076B85765E040220A4C16066C,1,BL,4824764,BL,1023287,100,Y
11671,C472501076B95765E040220A4C16066C,1,BL,4824765,BL,1023287,100,Y
11672,C472501076BA5765E040220A4C16066C,1,BL,4824766,BL,1023287,100,Y
11673,C472501076BB5765E040220A4C16066C,1,BL,4824767,BL,1023287,100,Y
11674,C472501076BC5765E040220A4C16066C,1,BL,4824768,BL,1023287,100,Y
11675,C472501076BD5765E040220A4C16066C,1,BL,4824769,BL,1023287,100,Y
11676,C472501076BE5765E040220A4C16066C,1,BL,4824770,BL,1023287,100,Y
11677,C472501076BF5765E040220A4C16066C,1,BL,4824771,BL,1023287,100,Y
11678,C472501076C05765E040220A4C16066C,1,BL,4824772,BL,1023287,100,Y
11679,C472501076C15765E040220A4C16066C,1,BL,4824773,BL,1023287,100,Y
11680,C472501076C25765E040220A4C16066C,1,BL,4824774,BL,1023287,100,Y
11681,C472501076C35765E040220A4C16066C,1,BL,4824775,BL,1023287,100,Y
11682,C472501076C45765E040220A4C16066C,1,BL,4824776,BL,1023287,100,Y
11683,C472501076C55765E040220A4C16066C,1,BL,4824777,BL,1023287,100,Y
11684,C472501076C65765E040220A4C16066C,1,BL,4824778,BL,1023287,100,Y
11685,C472501076C75765E040220A4C16066C,1,BL,4824779,BL,1023287,100,Y
11686,C472501076C85765E040220A4C16066C,1,BL,4824780,BL,1023287,100,Y
11687,C472501076C95765E040220A4C16066C,1,BL,4824781,BL,1023287,100,Y
11688,C472501076CA5765E040220A4C16066C,1,BL,4824782,BL,1023287,100,Y
11689,C472501076CB5765E040220A4C16066C,1,BL,4824783,BL,1023287,100,Y
11690,C472501076CC5765E040220A4C16066C,1,BL,4824784,BL,1023287,100,Y
11691,C472501076CD5765E040220A4C16066C,1,BL,4824785,BL,1023287,100,Y
11692,C472501076CE5765E040220A4C16066C,1,BL,4824786,BL,1023287,100,Y
11693,C472501076CF5765E040220A4C16066C,1,BL,4824787,BL,1023287,100,Y
11694,C472501076D05765E040220A4C16066C,1,BL,4824788,BL,1023287,100,Y
11695,C472501076D15765E040220A4C16066C,1,BL,4824789,BL,1023287,100,Y
11696,C472501076D25765E040220A4C16066C,1,BL,4824790,BL,1023287,100,Y
11697,C472501076D35765E040220A4C16066C,1,BL,4824791,BL,1023287,100,Y
11698,C472501076D45765E040220A4C16066C,1,BL,4824792,BL,1023287,100,Y
11699,C472501076D55765E040220A4C16066C,1,BL,4824793,BL,1023287,100,Y
11700,C472501076D65765E040220A4C16066C,1,BL,4824794,BL,1023287,100,Y
11701,C472501076D75765E040220A4C16066C,1,BL,4824795,BL,1023287,100,Y
11702,C472501076D85765E040220A4C16066C,1,BL,4824821,BL,1023287,100,Y
11703,C472501076D95765E040220A4C16066C,1,BL,4824822,BL,1023287,100,Y
11704,C472501076DA5765E040220A4C16066C,1,BL,4824823,BL,1023287,100,Y
11705,C472501076DB5765E040220A4C16066C,1,BL,4824826,BL,1023287,100,Y
11706,C472501076DC5765E040220A4C16066C,1,BL,4824828,BL,1023287,100,Y
11707,C472501076DD5765E040220A4C16066C,1,BL,4831300,BL,1023287,100,Y
11708,C472501076DE5765E040220A4C16066C,1,BL,4831301,BL,1023287,100,Y
11709,C472501076DF5765E040220A4C16066C,1,BL,4831400,BL,1023287,100,Y
11710,C472501076E05765E040220A4C16066C,1,BL,4831401,BL,1023287,100,Y
11711,C472501076E15765E040220A4C16066C,1,BL,4831402,BL,1023287,100,Y
11712,C472501076E25765E040220A4C16066C,1,BL,4831403,BL,1023287,100,Y
11713,C472501076E35765E040220A4C16066C,1,BL,4831452,BL,1023287,100,Y
11714,C472501076E45765E040220A4C16066C,1,BL,4831453,BL,1023287,100,Y
11715,C472501076E55765E040220A4C16066C,1,BL,4831454,BL,1023287,100,Y
11716,C472501076E65765E040220A4C16066C,1,BL,4831455,BL,1023287,100,Y
11717,C472501076E75765E040220A4C16066C,1,BL,4831456,BL,1023287,100,Y
11718,C472501076E85765E040220A4C16066C,1,BL,4831457,BL,1023287,100,Y
11719,C472501076E95765E040220A4C16066C,1,BL,4831458,BL,1023287,100,Y
11720,C472501076EA5765E040220A4C16066C,1,BL,4831459,BL,1023287,100,Y
11721,C472501076EB5765E040220A4C16066C,1,BL,4831460,BL,1023287,100,Y
11722,C472501076EC5765E040220A4C16066C,1,BL,4831461,BL,1023287,100,Y
11723,C472501076ED5765E040220A4C16066C,1,BL,4831462,BL,1023287,100,Y
11724,C472501076EE5765E040220A4C16066C,1,BL,4831463,BL,1023287,100,Y
11725,C472501076EF5765E040220A4C16066C,1,BL,4831464,BL,1023287,100,Y
11726,C472501076F05765E040220A4C16066C,1,BL,4831465,BL,1023287,100,Y
11727,C472501076F15765E040220A4C16066C,1,BL,4831466,BL,1023287,100,Y
11728,C472501076F25765E040220A4C16066C,1,BL,4831467,BL,1023287,100,Y
11729,C472501076F35765E040220A4C16066C,1,BL,4831468,BL,1023287,100,Y
11730,C472501076F45765E040220A4C16066C,1,BL,4831469,BL,1023287,100,Y
11731,C472501076F55765E040220A4C16066C,1,BL,4831470,BL,1023287,100,Y
11732,C472501076F65765E040220A4C16066C,1,BL,4831471,BL,1023287,100,Y
11733,C472501076F75765E040220A4C16066C,1,BL,4831472,BL,1023287,100,Y
11734,C472501076F85765E040220A4C16066C,1,BL,4831473,BL,1023287,100,Y
11735,C472501076F95765E040220A4C16066C,1,BL,4831474,BL,1023287,100,Y
11736,C472501076FA5765E040220A4C16066C,1,BL,4831475,BL,1023287,100,Y
11737,C472501076FB5765E040220A4C16066C,1,BL,4831476,BL,1023287,100,Y
11738,C472501076FC5765E040220A4C16066C,1,BL,4831477,BL,1023287,100,Y
11739,C472501076FD5765E040220A4C16066C,1,BL,4831478,BL,1023287,100,Y
11740,C472501076FE5765E040220A4C16066C,1,BL,4831479,BL,1023287,100,Y
11741,C472501076FF5765E040220A4C16066C,1,BL,4831480,BL,1023287,100,Y
11742,C472501077005765E040220A4C16066C,1,BL,4831481,BL,1023287,100,Y
11743,C472501077015765E040220A4C16066C,1,BL,4831482,BL,1023287,100,Y
11744,C472501077025765E040220A4C16066C,1,BL,4831483,BL,1023287,100,Y
11745,C472501077035765E040220A4C16066C,1,BL,4831484,BL,1023287,100,Y
11746,C472501077045765E040220A4C16066C,1,BL,4831485,BL,1023287,100,Y
11747,C472501077055765E040220A4C16066C,1,BL,4831486,BL,1023287,100,Y
11748,C472501077065765E040220A4C16066C,1,BL,4831487,BL,1023287,100,Y
11749,C472501077075765E040220A4C16066C,1,BL,4831488,BL,1023287,100,Y
11750,C472501077085765E040220A4C16066C,1,BL,4831489,BL,1023287,100,Y
11751,C472501077095765E040220A4C16066C,1,BL,4831490,BL,1023287,100,Y
11752,C4725010770A5765E040220A4C16066C,1,BL,4831491,BL,1023287,100,Y
11753,C4725010770B5765E040220A4C16066C,1,BL,4831492,BL,1023287,100,Y
11754,C4725010770C5765E040220A4C16066C,1,BL,4831493,BL,1023287,100,Y
11755,C4725010770D5765E040220A4C16066C,1,BL,4831494,BL,1023287,100,Y
11756,C4725010770E5765E040220A4C16066C,1,BL,4831495,BL,1023287,100,Y
11757,C4725010770F5765E040220A4C16066C,1,BL,4831496,BL,1023287,100,Y
11758,C472501077105765E040220A4C16066C,1,BL,4831497,BL,1023287,100,Y
11759,C472501077115765E040220A4C16066C,1,BL,4831498,BL,1023287,100,Y
11760,C472501077125765E040220A4C16066C,1,BL,4831499,BL,1023287,100,Y
11761,C472501077135765E040220A4C16066C,1,BL,4894705,IN,1293716,100,Y
11762,C472501077145765E040220A4C16066C,1,BL,5024779,BL,1023287,100,Y
11763,C472501077155765E040220A4C16066C,1,BL,5024784,BL,1023287,100,Y
11764,C472501077165765E040220A4C16066C,1,BL,5324606,BL,1023287,100,Y
11863,C472501077795765E040220A4C16066C,1,BL,5731402,BL,1023287,100,Y
11864,C4725010777A5765E040220A4C16066C,1,BL,5924604,BL,1023287,100,Y
11865,C4725010777B5765E040220A4C16066C,1,BL,5924607,BL,1023287,100,Y
11866,C4725010777C5765E040220A4C16066C,1,EA,4767708,EA,0367587,100,Y
11867,C4725010777D5765E040220A4C16066C,1,EA,4767709,EA,0367587,100,Y
11868,C4725010777E5765E040220A4C16066C,1,EA,4767710,EA,0367587,100,Y
11869,C4725010777F5765E040220A4C16066C,1,EA,4767711,EA,0367587,100,Y
11870,C472501077805765E040220A4C16066C,1,EA,4767712,EA,0367587,100,Y
11871,C472501077815765E040220A4C16066C,1,EA,4767713,EA,0367587,100,Y
11872,C472501077825765E040220A4C16066C,1,EA,4767714,EA,0367587,100,Y
11873,C472501077835765E040220A4C16066C,1,EA,4767715,EA,0367587,100,Y
11874,C472501077845765E040220A4C16066C,1,EA,4767716,EA,0367587,100,Y
11875,C472501077855765E040220A4C16066C,1,EA,4767717,EA,0367587,100,Y
11876,C472501077865765E040220A4C16066C,1,EA,4767718,EA,0367587,100,Y
11877,C472501077875765E040220A4C16066C,1,EA,4767719,EA,0367587,100,Y
11878,C472501077885765E040220A4C16066C,1,EA,4767720,EA,0367587,100,Y
11879,C472501077895765E040220A4C16066C,1,EA,4767721,EA,0367587,100,Y
11880,C4725010778A5765E040220A4C16066C,1,EA,4767722,EA,0367587,100,Y
11881,C4725010778B5765E040220A4C16066C,1,EA,4767723,EA,0367587,100,Y
11882,C4725010778C5765E040220A4C16066C,1,EA,4767724,EA,0367587,100,Y
11883,C4725010778D5765E040220A4C16066C,1,EA,4767725,EA,0367587,100,Y
11884,C4725010778E5765E040220A4C16066C,1,EA,4767726,EA,0367587,100,Y
11885,C4725010778F5765E040220A4C16066C,1,EA,4767727,EA,0367587,100,Y
11886,C472501077905765E040220A4C16066C,1,EA,4767728,EA,0367587,100,Y
11887,C472501077915765E040220A4C16066C,1,EA,4767729,EA,0367587,100,Y
11888,C472501077925765E040220A4C16066C,1,EA,4767730,EA,0367587,100,Y
11889,C472501077935765E040220A4C16066C,1,EA,4767731,EA,0367587,100,Y
11890,C472501077945765E040220A4C16066C,1,EA,4767732,EA,0367587,100,Y
11891,C472501077955765E040220A4C16066C,1,EA,5467200,EA,0367287,100,Y
11892,C472501077965765E040220A4C16066C,1,EA,5467501,EA,0367587,100,Y
11893,C472501077975765E040220A4C16066C,1,EA,5467502,EA,0367587,100,Y
11894,C472501077985765E040220A4C16066C,1,EA,5467503,EA,0367587,100,Y
11895,C472501077995765E040220A4C16066C,1,EA,5467504,EA,0367287,100,Y
11896,C4725010779A5765E040220A4C16066C,1,EA,5468001,EA,0368187,100,Y
11897,C4725010779B5765E040220A4C16066C,1,EA,5468002,EA,0368187,100,Y
11898,C4725010779C5765E040220A4C16066C,1,EA,5468003,EA,0368187,100,Y
11899,C4725010779D5765E040220A4C16066C,1,EA,5468004,EA,0368187,100,Y
11900,C4725010779E5765E040220A4C16066C,1,EA,5468005,EA,0368187,100,Y
11901,C4725010779F5765E040220A4C16066C,1,EA,5468006,EA,0368187,100,Y
11902,C472501077A05765E040220A4C16066C,1,EA,5468007,EA,0368187,100,Y
11903,C472501077A15765E040220A4C16066C,1,EA,5468008,EA,0368187,100,Y
11904,C472501077A25765E040220A4C16066C,1,EA,5468009,EA,0368187,100,Y
11905,C472501077A35765E040220A4C16066C,1,EA,5468101,EA,0368187,100,Y
11906,C472501077A45765E040220A4C16066C,1,EA,5468102,EA,0368187,100,Y
11907,C472501077A55765E040220A4C16066C,1,EA,5468103,EA,0368187,100,Y
11908,C472501077A65765E040220A4C16066C,1,EA,5468104,EA,0368187,100,Y
11909,C472501077A75765E040220A4C16066C,1,EA,5468105,EA,0368187,100,Y
11910,C472501077A85765E040220A4C16066C,1,EA,5468701,EA,0368187,100,Y
11911,C472501077A95765E040220A4C16066C,1,EA,5468702,EA,0368187,100,Y
11912,C472501077AA5765E040220A4C16066C,1,EA,5469200,EA,0368187,100,Y
11913,C472501077AB5765E040220A4C16066C,1,EA,5469201,EA,0368187,100,Y
11914,C472501077AC5765E040220A4C16066C,1,EA,5767501,EA,0367587,100,Y
11915,C472501077AD5765E040220A4C16066C,1,EA,4767733,EA,0367587,100,Y
11916,C472501077AE5765E040220A4C16066C,1,EA,4767734,EA,0367587,100,Y
11917,C472501077AF5765E040220A4C16066C,1,EA,4768201,EA,0368187,100,Y
11918,C472501077B05765E040220A4C16066C,1,EA,4768409,EA,0368187,100,Y
11919,C472501077B15765E040220A4C16066C,1,EA,4768701,EA,0368187,100,Y
11920,C472501077B25765E040220A4C16066C,1,EA,4768702,EA,0368187,100,Y
11921,C472501077B35765E040220A4C16066C,1,EA,4768703,EA,0368187,100,Y
11922,C472501077B45765E040220A4C16066C,1,EA,4768704,EA,0368187,100,Y
11923,C472501077B55765E040220A4C16066C,1,EA,4768902,EA,0368987,100,Y
11924,C472501077B65765E040220A4C16066C,1,EA,4769200,EA,0368187,100,Y
11925,C472501077B75765E040220A4C16066C,1,EA,4769201,EA,0368187,100,Y
11926,C472501077B85765E040220A4C16066C,1,EA,4769202,EA,0368187,100,Y
11927,C472501077B95765E040220A4C16066C,1,EA,4769203,EA,0368187,100,Y
11928,C472501077BA5765E040220A4C16066C,1,EA,4769204,EA,0368187,100,Y
11929,C472501077BB5765E040220A4C16066C,1,EA,4769205,EA,0368187,100,Y
11930,C472501077BC5765E040220A4C16066C,1,EA,4769206,EA,0368187,100,Y
11931,C472501077BD5765E040220A4C16066C,1,EA,4769207,EA,0368187,100,Y
11932,C472501077BE5765E040220A4C16066C,1,EA,4769208,EA,0368187,100,Y
11933,C472501077BF5765E040220A4C16066C,1,EA,4769209,EA,0368187,100,Y
11934,C472501077C05765E040220A4C16066C,1,EA,4769210,EA,0368187,100,Y
11935,C472501077C15765E040220A4C16066C,1,EA,4769211,EA,0368187,100,Y
11936,C472501077C25765E040220A4C16066C,1,EA,4769212,EA,0368187,100,Y
11937,C472501077C35765E040220A4C16066C,1,EA,4769213,EA,0368187,100,Y
11938,C472501077C45765E040220A4C16066C,1,EA,4769214,EA,0368187,100,Y
11939,C472501077C55765E040220A4C16066C,1,EA,4769215,EA,0368187,100,Y
11940,C472501077C65765E040220A4C16066C,1,EA,5767502,EA,0367587,100,Y
11941,C472501077C75765E040220A4C16066C,1,EA,5767503,EA,0367587,100,Y
11942,C472501077C85765E040220A4C16066C,1,EA,5767504,EA,0367587,100,Y
11943,C472501077C95765E040220A4C16066C,1,EA,5767505,EA,0367587,100,Y
11944,C472501077CA5765E040220A4C16066C,1,EA,5767506,EA,0367587,100,Y
11945,C472501077CB5765E040220A4C16066C,1,EA,5769200,EA,0368187,100,Y
11946,C472501077CC5765E040220A4C16066C,1,EA,5769201,EA,0368187,100,Y
11947,C472501077CD5765E040220A4C16066C,1,EA,5769202,EA,0368187,100,Y
11948,C472501077CE5765E040220A4C16066C,1,EA,5769203,EA,0368187,100,Y
11949,C472501077CF5765E040220A4C16066C,1,EA,5769204,EA,0368187,100,Y
11950,C472501077D05765E040220A4C16066C,1,EA,5769205,EA,0368187,100,Y
11951,C472501077D15765E040220A4C16066C,1,EA,5769206,EA,0368187,100,Y
11952,C472501077D25765E040220A4C16066C,1,EA,5769207,EA,0368187,100,Y
11953,C472501077D35765E040220A4C16066C,1,EA,5769208,EA,0368187,100,Y
11954,C472501077D45765E040220A4C16066C,1,EA,5769209,EA,0368187,100,Y
11955,C472501077D55765E040220A4C16066C,1,EA,5769210,EA,0368187,100,Y
11956,C472501077D65765E040220A4C16066C,1,EA,5769211,EA,0368187,100,Y
11957,C472501077D75765E040220A4C16066C,1,EA,5769212,EA,0368187,100,Y
11958,C472501077D85765E040220A4C16066C,1,EA,5769213,EA,0368187,100,Y
11959,C472501077D95765E040220A4C16066C,1,EA,5769214,EA,0368187,100,Y
11765,C472501077175765E040220A4C16066C,1,BL,5324619,BL,1023287,100,Y
11766,C472501077185765E040220A4C16066C,1,BL,5324620,BL,1023287,100,Y
11767,C472501077195765E040220A4C16066C,1,BL,5324622,BL,1023287,100,Y
11768,C4725010771A5765E040220A4C16066C,1,BL,5324626,BL,1023287,100,Y
11769,C4725010771B5765E040220A4C16066C,1,BL,5324708,BL,1023287,100,Y
11770,C4725010771C5765E040220A4C16066C,1,BL,5324779,BL,1023287,100,Y
11771,C4725010771D5765E040220A4C16066C,1,BL,5324782,BL,1023287,100,Y
11772,C4725010771E5765E040220A4C16066C,1,BL,5324785,BL,1023287,100,Y
11773,C4725010771F5765E040220A4C16066C,1,BL,5324788,BL,1023287,100,Y
11774,C472501077205765E040220A4C16066C,1,BL,5324793,BL,1023287,100,Y
11775,C472501077215765E040220A4C16066C,1,BL,5324794,BL,1023287,100,Y
11776,C472501077225765E040220A4C16066C,1,BL,5324796,BL,1023287,100,Y
11777,C472501077235765E040220A4C16066C,1,BL,5324797,BL,1023287,100,Y
11778,C472501077245765E040220A4C16066C,1,BL,5324798,BL,1023287,100,Y
11779,C472501077255765E040220A4C16066C,1,BL,5331405,BL,1023287,100,Y
11780,C472501077265765E040220A4C16066C,1,BL,5424400,BL,1023287,100,Y
11781,C472501077275765E040220A4C16066C,1,BL,5424401,BL,1023287,100,Y
11782,C472501077285765E040220A4C16066C,1,BL,5424402,BL,1023287,100,Y
11783,C472501077295765E040220A4C16066C,1,BL,5424403,BL,1023287,100,Y
11784,C4725010772A5765E040220A4C16066C,1,BL,5424404,BL,1023287,100,Y
11785,C4725010772B5765E040220A4C16066C,1,BL,5424600,BL,1023287,100,Y
11786,C4725010772C5765E040220A4C16066C,1,BL,5424601,BL,1023287,100,Y
11787,C4725010772D5765E040220A4C16066C,1,BL,5424602,BL,1023287,100,Y
11788,C4725010772E5765E040220A4C16066C,1,BL,5424603,BL,1023287,100,Y
11789,C4725010772F5765E040220A4C16066C,1,BL,5424604,BL,1023287,100,Y
11790,C472501077305765E040220A4C16066C,1,BL,5424605,BL,1023287,100,Y
11791,C472501077315765E040220A4C16066C,1,BL,5424610,BL,1023287,100,Y
11792,C472501077325765E040220A4C16066C,1,BL,5424700,BL,1023287,100,Y
11793,C472501077335765E040220A4C16066C,1,BL,5424701,BL,1023287,100,Y
11794,C472501077345765E040220A4C16066C,1,BL,5424702,BL,1023287,100,Y
11795,C472501077355765E040220A4C16066C,1,BL,5424703,BL,1023287,100,Y
11796,C472501077365765E040220A4C16066C,1,BL,5424704,BL,1023287,100,Y
11797,C472501077375765E040220A4C16066C,1,BL,5424705,BL,1023287,100,Y
11798,C472501077385765E040220A4C16066C,1,BL,5424706,BL,1023287,100,Y
11799,C472501077395765E040220A4C16066C,1,BL,4824796,BL,1023287,100,Y
11800,C4725010773A5765E040220A4C16066C,1,BL,4824797,BL,1023287,100,Y
11801,C4725010773B5765E040220A4C16066C,1,BL,4824798,BL,1023287,100,Y
11802,C4725010773C5765E040220A4C16066C,1,BL,4824799,BL,1023287,100,Y
11803,C4725010773D5765E040220A4C16066C,1,BL,4824800,BL,1023287,100,Y
11804,C4725010773E5765E040220A4C16066C,1,BL,4824801,BL,1023287,100,Y
11805,C4725010773F5765E040220A4C16066C,1,BL,4824802,BL,1023287,100,Y
11806,C472501077405765E040220A4C16066C,1,BL,4824803,BL,1023287,100,Y
11807,C472501077415765E040220A4C16066C,1,BL,4824804,BL,1023287,100,Y
11808,C472501077425765E040220A4C16066C,1,BL,4824805,BL,1023287,100,Y
11809,C472501077435765E040220A4C16066C,1,BL,4824806,BL,1023287,100,Y
11810,C472501077445765E040220A4C16066C,1,BL,4824807,BL,1023287,100,Y
11811,C472501077455765E040220A4C16066C,1,BL,4824808,BL,1023287,100,Y
11812,C472501077465765E040220A4C16066C,1,BL,4824809,BL,1023287,100,Y
11813,C472501077475765E040220A4C16066C,1,BL,4824810,BL,1023287,100,Y
11814,C472501077485765E040220A4C16066C,1,BL,4824811,BL,1023287,100,Y
11815,C472501077495765E040220A4C16066C,1,BL,4824812,BL,1023287,100,Y
11816,C4725010774A5765E040220A4C16066C,1,BL,4824813,BL,1023287,100,Y
11817,C4725010774B5765E040220A4C16066C,1,BL,4824814,BL,1023287,100,Y
11818,C4725010774C5765E040220A4C16066C,1,BL,4824815,BL,1023287,100,Y
11819,C4725010774D5765E040220A4C16066C,1,BL,4824816,BL,1023287,100,Y
11820,C4725010774E5765E040220A4C16066C,1,BL,4824817,BL,1023287,100,Y
11821,C4725010774F5765E040220A4C16066C,1,BL,4824818,BL,1023287,100,Y
11822,C472501077505765E040220A4C16066C,1,BL,4824819,BL,1023287,100,Y
11823,C472501077515765E040220A4C16066C,1,BL,4824820,BL,1023287,100,Y
11824,C472501077525765E040220A4C16066C,1,BL,4824723,BL,1023287,100,Y
11825,C472501077535765E040220A4C16066C,1,BL,4824724,BL,1023287,100,Y
11826,C472501077545765E040220A4C16066C,1,BL,4824725,BL,1023287,100,Y
11827,C472501077555765E040220A4C16066C,1,BL,4824726,BL,1023287,100,Y
11828,C472501077565765E040220A4C16066C,1,BL,4824727,BL,1023287,100,Y
11829,C472501077575765E040220A4C16066C,1,BL,4824728,BL,1023287,100,Y
11830,C472501077585765E040220A4C16066C,1,BL,4824729,BL,1023287,100,Y
11831,C472501077595765E040220A4C16066C,1,BL,4824730,BL,1023287,100,Y
11832,C4725010775A5765E040220A4C16066C,1,BL,4824731,BL,1023287,100,Y
11833,C4725010775B5765E040220A4C16066C,1,BL,4824732,BL,1023287,100,Y
11834,C4725010775C5765E040220A4C16066C,1,BL,4824733,BL,1023287,100,Y
11835,C4725010775D5765E040220A4C16066C,1,BL,4824734,BL,1023287,100,Y
11836,C4725010775E5765E040220A4C16066C,1,BL,4824735,BL,1023287,100,Y
11837,C4725010775F5765E040220A4C16066C,1,BL,4824736,BL,1023287,100,Y
11838,C472501077605765E040220A4C16066C,1,BL,4824737,BL,1023287,100,Y
11839,C472501077615765E040220A4C16066C,1,BL,4824738,BL,1023287,100,Y
11840,C472501077625765E040220A4C16066C,1,BL,4824739,BL,1023287,100,Y
11841,C472501077635765E040220A4C16066C,1,BL,4824740,BL,1023287,100,Y
11842,C472501077645765E040220A4C16066C,1,BL,4824741,BL,1023287,100,Y
11843,C472501077655765E040220A4C16066C,1,BL,4824742,BL,1023287,100,Y
11844,C472501077665765E040220A4C16066C,1,BL,4824743,BL,1023287,100,Y
11845,C472501077675765E040220A4C16066C,1,BL,4824744,BL,1023287,100,Y
11846,C472501077685765E040220A4C16066C,1,BL,4824745,BL,1023287,100,Y
11847,C472501077695765E040220A4C16066C,1,BL,4824746,BL,1023287,100,Y
11848,C4725010776A5765E040220A4C16066C,1,BL,4824747,BL,1023287,100,Y
11849,C4725010776B5765E040220A4C16066C,1,BL,5424707,BL,1023287,100,Y
11850,C4725010776C5765E040220A4C16066C,1,BL,5424712,BL,1023287,100,Y
11851,C4725010776D5765E040220A4C16066C,1,BL,5431400,BL,1023287,100,Y
11852,C4725010776E5765E040220A4C16066C,1,BL,5524405,BL,1023287,100,Y
11853,C4725010776F5765E040220A4C16066C,1,BL,5524593,BL,1023287,100,Y
11854,C472501077705765E040220A4C16066C,1,BL,5624613,BL,1023287,100,Y
11855,C472501077715765E040220A4C16066C,1,BL,5624614,BL,1023287,100,Y
11856,C472501077725765E040220A4C16066C,1,BL,5624615,BL,1023287,100,Y
11857,C472501077735765E040220A4C16066C,1,BL,5624707,BL,1023287,100,Y
11858,C472501077745765E040220A4C16066C,1,BL,5624727,BL,1023287,100,Y
11859,C472501077755765E040220A4C16066C,1,BL,5624732,BL,1023287,100,Y
11860,C472501077765765E040220A4C16066C,1,BL,5724616,BL,1023287,100,Y
11861,C472501077775765E040220A4C16066C,1,BL,5724735,BL,1023287,100,Y
11862,C472501077785765E040220A4C16066C,1,BL,5724748,BL,1023287,100,Y
11274,C4725010752C5765E040220A4C16066C,1,BL,4631538,BL,1023287,100,Y
11275,C4725010752D5765E040220A4C16066C,1,BL,4631539,BL,1023287,100,Y
11276,C4725010752E5765E040220A4C16066C,1,BL,4631540,BL,1023287,100,Y
11277,C4725010752F5765E040220A4C16066C,1,BL,4631541,BL,1023287,100,Y
11278,C472501075305765E040220A4C16066C,1,BL,4631542,BL,1023287,100,Y
11279,C472501075315765E040220A4C16066C,1,BL,4631543,BL,1023287,100,Y
11280,C472501075325765E040220A4C16066C,1,BL,4631544,BL,1023287,100,Y
11281,C472501075335765E040220A4C16066C,1,BL,4631545,BL,1023287,100,Y
11282,C472501075345765E040220A4C16066C,1,BL,4631546,BL,1023287,100,Y
11283,C472501075355765E040220A4C16066C,1,BL,4631547,BL,1023287,100,Y
11284,C472501075365765E040220A4C16066C,1,BL,4632922,BL,1023287,100,Y
11285,C472501075375765E040220A4C16066C,1,BL,4724400,BL,1023287,100,Y
11286,C472501075385765E040220A4C16066C,1,BL,4724604,BL,1023287,100,Y
11287,C472501075395765E040220A4C16066C,1,BL,4724607,BL,1023287,100,Y
11288,C4725010753A5765E040220A4C16066C,1,BL,4724608,BL,1023287,100,Y
11289,C4725010753B5765E040220A4C16066C,1,BL,4724609,BL,1023287,100,Y
11290,C4725010753C5765E040220A4C16066C,1,BL,4724610,BL,1023287,100,Y
11291,C4725010753D5765E040220A4C16066C,1,BL,4724611,BL,1023287,100,Y
11292,C4725010753E5765E040220A4C16066C,1,BL,4724700,BL,1023287,100,Y
11293,C4725010753F5765E040220A4C16066C,1,BL,4724701,BL,1023287,100,Y
11294,C472501075405765E040220A4C16066C,1,BL,4724702,BL,1023287,100,Y
11295,C472501075415765E040220A4C16066C,1,BL,4724752,BL,1023287,100,Y
11296,C472501075425765E040220A4C16066C,1,BL,4724753,BL,1023287,100,Y
