FIN_COA_CD,ORG_CD,OBJ_ID,VER_NBR,DESCRSHORT,COMPANY,SETID_LOCATION,LOCATION,TAX_LOCATION_CD,MANAGER_UNVL_ID,MANAGER_POSN,BUDGET_YR_END_DT,BUDGET_LVL,GL_EXPENSE,EEO4_FUNCTION,ACCIDENT_INS,SI_ACCIDENT_NUM,HAZARD,ESTABID,RISKCD,FTE_EDIT_INDC,DEPT_TENURE_FLG,TL_DISTRIB_INFO,USE_BUDGETS,USE_ENCUMBRANCES,USE_DISTRIBUTION,BUDGET_DEPTID,DIST_PRORATE_OPTN,HP_STATS_DEPT_CD,HP_STATS_FACULTY,ACCOUNTING_OWNER,COUNTRY_GRP,IU_ORG_MAIL_DRP_CD,IU_ORG_ADDRESS_2,IU_ORG_ADDRESS_3,IU_CAMPUS_CD,IU_CAMPUS_BLDG,IU_CAMPUS_ROOM,IU_POSN_ALLOW_FL,IU_TENURE_ALLOW_FL,IU_TITLE_ALLOW_FL,IU_OCC_UN_ALLOW_FL,ORG_FSCL_APRVR_UID,LAST_UPDATE_DATE
BL,GOVP,11400DC3EEE0041EE043814FD881041E,1,BL-GOVP,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-GOVP,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,null,040804000000
BL,GPL,11400DC3F487041EE043814FD881041E,1,BL-GPL,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,Y,Y,null,OLE3892107556,050322000000
BL,GPOL,11400DC3F48C041EE043814FD881041E,1,BL-GPOL,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,Y,Y,null,OLE2552202601,050322000000
BL,GPSY,11400DC3F489041EE043814FD881041E,1,BL-GPSY,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,Y,Y,null,OLE4318506633,050322000000
BL,GPUB,11400DC3EEE1041EE043814FD881041E,1,BL-GPUB,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-GPUB, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,GRAD,11400DC3EEE2041EE043814FD881041E,1,BL-GRAD,IU,null,null,null,OLE5049708811,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE1872708343,050308000000
BL,AFFA,11400DC3EE4E041EE043814FD881041E,1,BL-AFFA,IU,IUBLA,BL,BL,OLE1872708343,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-AFFA,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE4601801939,041201000000
BL,AFRI,11400DC3EE4F041EE043814FD881041E,1,BL-AFRI,IU,IUBLA,BL,BL,OLE5154406618,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-AFRI,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE5154406618,040810000000
BL,AFRO,11400DC3EE50041EE043814FD881041E,1,BL-AFRO,IU,IUBLA,BL,BL,OLE2966509283,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-AFRO,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE2620008671,040810000000
BL,AGP,11400DC3EE51041EE043814FD881041E,1,BL-AGP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-AGP, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,AHRV,11400DC3EE52041EE043814FD881041E,1,BL-AHRV,IU,IUBLA,BL,BL,OLE1913605143,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-AHRV,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE1913605143,040810000000
BL,AIND,11400DC3EE53041EE043814FD881041E,1,BL-AIND,IU,null,null,null,OLE3909803874,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,FRANKLIN HALL 116,null,BL,null,116,Y,null,Y,null,OLE2325208621,041215000000
BL,ALPG,11400DC3EE54041EE043814FD881041E,1,BL-ALPG,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-ALPG,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,null,040730000000
BL,AMID,11400DC3EE55041EE043814FD881041E,1,BL-AMID,IU,IUBLA,BL,BL,OLE3851402102,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-AMID,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE3851402102,040819000000
BL,AMST,11400DC3EE56041EE043814FD881041E,1,BL-AMST,IU,IUBLA,BL,BL,OLE5598509810,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-AMST,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE5598509810,040819000000
BL,AMUS,11400DC3EE57041EE043814FD881041E,1,BL-AMUS,IU,null,null,null,OLE1872708343,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE4086809710,040811000000
BL,ANAT,11400DC3EE58041EE043814FD881041E,1,BL-ANAT,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ANAT, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ANPH,11400DC3EE5E041EE043814FD881041E,1,BL-ANPH,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ANPH, , , , , , , , ,BL,null, ,N,Y,Y,N,null,021102000000
BL,ANTH,11400DC3EE59041EE043814FD881041E,1,BL-ANTH,IU,IUBLA,BL,BL,OLE5601108543,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-ANTH,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE5601108543,040819000000
BL,APHS,11400DC3EE5A041EE043814FD881041E,1,BL-APHS,IU,IUBLA,BL,BL,OLE4507204997,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-APHS,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,N,OLE2282004469,041202000000
BL,ARAC,11400DC3EE5B041EE043814FD881041E,1,BL-ARAC,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ARAC, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ARCH,11400DC3EE5C041EE043814FD881041E,1,BL-ARCH,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ARCH, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ARSC,11400DC3EE5D041EE043814FD881041E,1,BL-ARSC,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-ARSC,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,OLE5331201785,040811000000
BL,ARSD,11400DC3EE5F041EE043814FD881041E,1,BL-ARSD,IU,IUBLA,BL,BL,OLE3428005487,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-ARSD,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE1529707192,040819000000
BL,ARTS,11400DC3EE60041EE043814FD881041E,1,BL-ARTS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ARTS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ARVM,11400DC3EE61041EE043814FD881041E,1,BL-ARVM,IU,IUBLA,BL,BL,OLE1529707192,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-ARVM,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,N,OLE2460007243,040819000000
BL,ASBE,11400DC3EE62041EE043814FD881041E,1,BL-ASBE,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ASBE, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,ASDV,11400DC3EE63041EE043814FD881041E,1,BL-ASDV,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-ASDV,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,Y,null,040810000000
BL,ASIA,11400DC3EE64041EE043814FD881041E,1,BL-ASIA,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-ASIA, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,AST,11400DC3EE65041EE043814FD881041E,1,BL-AST,IU,IUBLA,BL,BL,OLE5511601466,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-AST,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE5511601466,040810000000
BL,ATSI,11400DC3F3D8041EE043814FD881041E,1,BL-ATSI,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040615000000
BL,AUDO,11400DC3EE66041EE043814FD881041E,1,BL-AUDO,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-AUDO, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,AUVS,11400DC3EE67041EE043814FD881041E,1,BL-AUVS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-AUVS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,AXSV,11400DC3EE68041EE043814FD881041E,1,BL-AXSV,IU,IUBLA,BL,BL,OLE4988707000, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-AXSV, , , , , , , , ,BL,null, ,Y,N,Y,Y,OLE4075208273,021102000000
BL,BCEI,11400DC3EE69041EE043814FD881041E,1,BL-BCEI,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-BCEI,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,null,040730000000
BL,BCLB,11400DC3EE6A041EE043814FD881041E,1,BL-BCLB,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-BCLB,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,null,040719000000
BL,BCMI,11400DC3F3C5041EE043814FD881041E,1,BL-BCMI,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,SWAIN WEST,727 E. THIRD STREET,BLOOMINGTON  IN  47405-7105,BL,BL027,159,N,N,Y,N,OLE1545104915,040217000000
BL,BCOM,11400DC3F38C041EE043814FD881041E,1,BL-BCOM,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,030730000000
BL,BCOR,11400DC3EE6B041EE043814FD881041E,1,BL-BCOR,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,OLE2843302291,031208000000
BL,BEPP,11400DC3EE6C041EE043814FD881041E,1,BL-BEPP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BEPP, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BFAC,11400DC3F34D041EE043814FD881041E,1,BL-BFAC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,OLE1872708343,030228000000
BL,BFIN,11400DC3EE6D041EE043814FD881041E,1,BL-BFIN,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BFIN, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BI,11400DC3EE6E041EE043814FD881041E,1,BL-BI,IU,IUBLA,BL,BL,OLE1701207121,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-BI,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE6076602019,040819000000
BL,BILI,11400DC3EE6F041EE043814FD881041E,1,BL-BILI,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BILI, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BIOC,11400DC3EE70041EE043814FD881041E,1,BL-BIOC,IU,IUBLA,BL,BL,OLE1701207121,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-BIOC,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE6076602019,040819000000
BL,BL,11400DC3EE71041EE043814FD881041E,1,BL-BL,IU,IUBLA,BL,BL,OLE1872708343,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-BL,null,null,null,null,null,null,null,null,BL,null,null,N,N,N,N,OLE1872708343,031017000000
BL,BLAN,11400DC3EE72041EE043814FD881041E,1,BL-BLAN,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BLAN, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BLIB,11400DC3EE73041EE043814FD881041E,1,BL-BLIB,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BLIB, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BLKC,11400DC3EE74041EE043814FD881041E,1,BL-BLKC,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BLKC, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BLLT,11400DC3EE75041EE043814FD881041E,1,BL-BLLT,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BLLT, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BOT,11400DC3EE76041EE043814FD881041E,1,BL-BOT,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BOT, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BRSS,11400DC3EE77041EE043814FD881041E,1,BL-BRSS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BRSS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BSCI,11400DC3EE78041EE043814FD881041E,1,BL-BSCI,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BSCI, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BSSP,11400DC3EE79041EE043814FD881041E,1,BL-BSSP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BSSP, , , , , , , , ,BL,null, ,N,N,N,N,null,021102000000
BL,BUDG,11400DC3EE7A041EE043814FD881041E,1,BL-BUDG,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BUDG, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BUED,11400DC3F419041EE043814FD881041E,1,BL-BUED,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040615000000
BL,BUEE,11400DC3EE7B041EE043814FD881041E,1,BL-BUEE,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BUEE, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BURE,11400DC3EE7C041EE043814FD881041E,1,BL-BURE,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BURE, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BURS,11400DC3EE7D041EE043814FD881041E,1,BL-BURS,IU,IUBLA,BL,BL,OLE2982703845, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BURS, , , , , , , , ,BL,null, ,Y,N,N,Y,OLE2982703845,021102000000
BL,BUS,11400DC3EE7E041EE043814FD881041E,1,BL-BUS,IU,IUBLA,BL,BL,OLE2039604860, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BUS, , , , , , , , ,BL,null, ,Y,Y,Y,Y,OLE1777902237,021102000000
BL,BUSA,11400DC3EE7F041EE043814FD881041E,1,BL-BUSA,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BUSA, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,BUSP,11400DC3EE80041EE043814FD881041E,1,BL-BUSP,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-BUSP, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CAAA,11400DC3EE81041EE043814FD881041E,1,BL-CAAA,IU,IUBLA,BL,BL,OLE4507204997,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CAAA,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,N,OLE3083208092,041202000000
BL,CACE,11400DC3EE82041EE043814FD881041E,1,BL-CACE,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CACE, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CACL,11400DC3EE83041EE043814FD881041E,1,BL-CACL,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CACL, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CAFS,11400DC3EE84041EE043814FD881041E,1,BL-CAFS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CAFS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CAGU,11400DC3EE85041EE043814FD881041E,1,BL-CAGU,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CAGU, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CAIS,11400DC3F3D9041EE043814FD881041E,1,BL-CAIS,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040615000000
BL,CARL,11400DC3EE86041EE043814FD881041E,1,BL-CARL,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CARL, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CCCS,11400DC3EE87041EE043814FD881041E,1,BL-CCCS,IU,IUBLA,BL,BL,OLE1872708343,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CCCS,null,null,null,null,null,null,null,null,BL,null,null,Y,N,N,Y,OLE3317806328,041201000000
BL,CCCT,11400DC3EE88041EE043814FD881041E,1,BL-CCCT,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,null,030929000000
BL,CCOG,11400DC3F469041EE043814FD881041E,1,BL-CCOG,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,OLE5454406993,050304000000
BL,CCSI,11400DC3F46D041EE043814FD881041E,1,BL-CCSI,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,OLE1250802481,050304000000
BL,CDCT,11400DC3EE89041EE043814FD881041E,1,BL-CDCT,IU,null,null,null,OLE3185208201,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,Y,OLE4385708213,030929000000
BL,CECC,11400DC3F43D041EE043814FD881041E,1,BL-CECC,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,OLE2843302291,040923000000
BL,CEDP,11400DC3EE8A041EE043814FD881041E,1,BL-CEDP,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CEDP,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,null,040730000000
BL,CELA,11400DC3EE8B041EE043814FD881041E,1,BL-CELA,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CELA, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CEPC,11400DC3EE8C041EE043814FD881041E,1,BL-CEPC,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CEPC,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,null,040730000000
BL,CEUS,11400DC3EE8D041EE043814FD881041E,1,BL-CEUS,IU,IUBLA,BL,BL,OLE5694307882,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CEUS,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE5694307882,040819000000
BL,CFEE,11400DC3EE8E041EE043814FD881041E,1,BL-CFEE,IU,IUBLA,BL,BL,OLE2620008671,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CFEE,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,N,OLE2620008671,041202000000
BL,CFLT,11400DC3EE8F041EE043814FD881041E,1,BL-CFLT,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,null,040420000000
BL,CGBI,11400DC3F39B041EE043814FD881041E,1,BL-CGBI,IU,null,null,null,OLE4406304317,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,OLE6076602019,040816000000
BL,CHEM,11400DC3EE90041EE043814FD881041E,1,BL-CHEM,IU,null,null,null,OLE5691404828,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE5691404828,040901000000
BL,CHIC,11400DC3EE91041EE043814FD881041E,1,BL-CHIC,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CHIC,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,OLE2620008671,040723000000
BL,CHMA,11400DC3EE92041EE043814FD881041E,1,BL-CHMA,IU,IUBLA,BL,BL,null,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CHMA,null,null,null,null,null,null,null,null,BL,null,null,N,N,Y,N,null,040730000000
BL,CHML,11400DC3EE93041EE043814FD881041E,1,BL-CHML,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CHML, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CIA,11400DC3EE94041EE043814FD881041E,1,BL-CIA,IU,null,null,null,OLE1730300231,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,null,Y,null,OLE5072006555,041215000000
BL,CINF,11400DC3F46B041EE043814FD881041E,1,BL-CINF,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,OLE5852509909,050304000000
BL,CISA,11400DC3F46A041EE043814FD881041E,1,BL-CISA,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,Y,null,OLE2620008671,050304000000
BL,CISO,11400DC3EE95041EE043814FD881041E,1,BL-CISO,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,OLE1777902237,030722000000
BL,CITO,11400DC3F349041EE043814FD881041E,1,BL-CITO,IU,null,null,null,OLE3428005487,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,N,null,null,null,OLE5331201785,031009000000
BL,CLAC,11400DC3EE96041EE043814FD881041E,1,BL-CLAC,IU,null,null,null,OLE5331201785,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,Y,OLE5331201785,040819000000
BL,CLAR,11400DC3EE97041EE043814FD881041E,1,BL-CLAR,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CLAR, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CLAS,11400DC3EE98041EE043814FD881041E,1,BL-CLAS,IU,IUBLA,BL,BL,OLE3651402735,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CLAS,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE3651402735,040819000000
BL,CLIN,11400DC3F43A041EE043814FD881041E,1,BL-CLIN,IU,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,null,null,null,null,OLE2843302291,040920000000
BL,CLST,11400DC3EE99041EE043814FD881041E,1,BL-CLST,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CLST, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
BL,CMCL,11400DC3EE9A041EE043814FD881041E,1,BL-CMCL,IU,IUBLA,BL,BL,OLE3639507871,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CMCL,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE3639507871,040819000000
BL,CME,11400DC3EE9B041EE043814FD881041E,1,BL-CME,IU,IUBLA,BL,BL,OLE5049708811,null,630,D,null,15,null,null,null,IU,null,N,N,N,Y,Y,N,BL-CME,null,null,null,null,null,null,null,null,BL,null,null,Y,N,Y,N,OLE1730300231,041215000000
BL,CMLT,11400DC3EE9C041EE043814FD881041E,1,BL-CMLT,IU,null,null,null,OLE3918606779,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,BL,null,null,Y,Y,Y,Y,OLE3918606779,040819000000
BL,CMPS,11400DC3EE9D041EE043814FD881041E,1,BL-CMPS,IU,IUBLA,BL,BL,null, ,630,D, ,15, , , ,IU, ,N,N,N,Y,Y,N,BL-CMPS, , , , , , , , ,BL,null, ,N,N,Y,N,null,021102000000
