NMSPC_CD,CMPNT_CD,PARM_NM,OBJ_ID,VER_NBR,PARM_TYP_CD,VAL,PARM_DESC_TXT,EVAL_OPRTR_CD,APPL_ID
"OLE-FP","DisbursementVoucher","VALID_OBJECT_LEVELS_BY_PAYMENT_REASON","OLE239","1","VALID","A=OEXP,NORE,FINA;B=SERV,ADV,COMP,OEXP,PHON,PRIN,R&M,RESA,S&E,TAXP,UTIL,S&S;C=SERV;E=ADV,CREX,DEBT,OEXP,R&M,SASV,SERV,SUPL,OASS;F=ACPA,AR,BENF,C&G,DEBT,GIFT,INSS,INVR,OLIA,OTHR,OTHS,TAXP;G=CAP,PHON,RESA,S&E,SASV,TAXP,UTIL;H=SERV,SASV,BENF,CREX,S&E;J=COSV,SERV,CREX;K=COSV,CREX,SERV;L=CAP,R&M,COSV,S&E,RESV;N=TRAV,S&E,OEXP;P=TRAV,S&E,OEXP;R=ADV,S&E,COSV;T=RENT;W=SASV,OEXP,PRIN,RESA,S&E,INV,CAP;Y=R&M;Z=TAXP,ACPA,TAX,S&E,OLIA,DEBT,CASH,CREX","Defines a valid relationship between the payment reason listed on the Disbursement Voucher and the Object Level(s) on the accounting line of the DV. Format of list is payment reason 1=object level 1, object level 2;payment reason 2=object level 3,object level 4,object level 5.","A","OLE"
"OLE-FP","DisbursementVoucher","VALID_OBJECT_SUB_TYPES_BY_SUB_FUND_GROUP","OLE240","1","VALID","LOANFD=","Defines a valid relationship between the Sub-Fund Group and the Object Sub-Type(s) on the Disbursement Voucher document. Format of list is sub fund group 1=object sub type 1, object sub type 2;sub fund group 2=object sub type 3,object sub type 4,object sub type 5.","A","OLE"
"OLE-FP","DisbursementVoucher","VALID_PAYEE_TYPES_BY_PAYMENT_REASON","OLE241","1","VALID","A=V;B=V,E;C=V,E,VSP;D=V;E=V;F=V,E;G=V;H=V;K=V,VRF;L=V;M=V,E;N=V;P=V,E;R=V;T=V;W=V;X=V;Z=E","Defines an valid relationship between the Payment Reason and the Payee Types on the Disbursement Voucher. Format of list is payment reason 1=payee type 1, payee type 2;payment reason 2=payee type 3,payee type 4,payee type 5.","A","OLE"
"OLE-FP","DisbursementVoucher","VALID_SUB_FUND_GROUPS_BY_PAYMENT_REASON","OLE242","1","VALID","D=","Defines a valid relationship between the Payment Reason listed on the Disbursement Voucher and the Sub-Fund Group(s) associated with the account number. Format of list is payment reason 1=sub fund group 1, sub fund group 2;payment reason 2=sub fund group 3,sub fund group 4,sub fund group 5.","A","OLE"
"OLE-FP","DisbursementVoucher","VALID_VENDOR_OWNERSHIP_TYPES_BY_PAYMENT_REASON","OLE243","1","VALID","M=ID","Defines an valid relationship between the vendor ownership types and the payment reasons on the Disbursement Voucher. Format of list is payment reason 1=ownership type1, ownership type2;payment reason 2=ownership type3, ownership type4, ownership type5.","A","OLE"
"OLE-FP","DistributionOfIncomeAndExpense","ELECTRONIC_FUNDS_DOCUMENT_DESCRIPTION","OLE245","1","CONFG","Electronic Payment Claim","The wording that should go in the description field for a DI document that claims electronic funds.","A","OLE"
"OLE-FP","DistributionOfIncomeAndExpense","OBJECT_SUB_TYPES","OLE246","1","VALID","CA;HW;MT;PL;SW;SA;OP;LD;FR;BU;TN;TF","Object Sub-Type(s) restricted from use on the Distribution of Income and Expense document.","D","OLE"
"OLE-FP","DistributionOfIncomeAndExpense","OBJECT_TYPES","OLE247","1","VALID","IC;CH","Object Type(s) restricted from use on the Distribution of Income and Expense document.","D","OLE"
"OLE-FP","Document","MANDATORY_TRANSFER_OBJECT_SUB_TYPES","OLE248","1","CONFG","MT","object sub type codes which are used by the TransactionalDocumentRuleBase to determine if an object sub type code can be categorized as Mandatory Transfer. Specifically, this is used by isMandatoryTransferSubType() in the base rule class.","A","OLE"
"OLE-FP","Document","NON_MANDATORY_TRANSFER_OBJECT_SUB_TYPES","OLE249","1","CONFG","TN","Object sub type codes which are used by the TransactionalDocumentRuleBase to determine if an object sub type code can be categorized as Non-Mandatory Transfer. Specifically, this is used by isNonMandatoryTransferSubType() in the base rule class.","A","OLE"
"OLE-FP","Document","OBJECT_CODES","OLE250","1","VALID","8160;8116;8118;5019","Object Code(s) restricted from use on any Financial Transaction document.","D","OLE"
"OLE-FP","Document","OBJECT_TYPES","OLE251","1","VALID","FB","Object Type(s) restricted from use on any Financial Transaction document.","D","OLE"
"OLE-FP","Document","SALES_TAX_APPLICABLE_ACCOUNTS_AND_OBJECT_CODES","OLE252","1","CONFG","9612706:9015;9612779:9015;9612704:9015","Account and Object Code for checking if Sales Tax data is needed for an accounting line. Format of list is account 1:object code 1;account 2:object code 2","A","OLE"
"OLE-FP","Document","SALES_TAX_APPLICABLE_DOCUMENT_TYPES","OLE253","1","CONFG","OLE_CR;OLE_DI;OLE_DV;OLE_GEC;OLE_IB;OLE_YEDI;OLE_YEGE","Document types for which sales tax should be collected on accounting lines.","A","OLE"
"OLE-FP","Document","SUB_FUND_GROUPS","OLE254","1","VALID","","Sub-Fund Group(s) restricted from use on any Financial Transaction document.","D","OLE"
"OLE-FP","DvToPdpExtractStep","CORPORATION_OWNERSHIP_TYPE","OLE255","1","CONFG","CP","Vendor Ownership Type representing Corporations","A","OLE"
"OLE-FP","DvToPdpExtractStep","NON_TAXABLE_PAYMENT_REASON_CODES_BY_CORPORATION_OWNERSHIP_TYPE_CATEGORY","OLE256","1","CONFG","","Non-taxable payment reason codes by corporation ownership type category","D","OLE"
"OLE-FP","DvToPdpExtractStep","NON_TAXABLE_PAYMENT_REASON_CODES_BY_OWNERSHIP_CODES","OLE257","1","CONFG","","Non-taxable payment reason codes","D","OLE"
"OLE-FP","DvToPdpExtractStep","TAXABLE_PAYMENT_REASON_CODES_BY_CORPORATION_OWNERSHIP_TYPE_CATEGORY","OLE258","1","CONFG","ME=A,C,E,H,R,T,X,Y,L,J;LE=A,X,E,H,R,T,L,J","Taxable payment reason codes by corporation ownership type category","A","OLE"
"OLE-FP","DvToPdpExtractStep","TAXABLE_PAYMENT_REASON_CODES_BY_OWNERSHIP_CODES","OLE259","1","CONFG","NP=H,J;FC=H,J;NR=A,C,E,H,R,T,X,Y.L,J;ID=A,C,E,H,R,T,X,Y.L,J;PT=A,C,E,H,R,T,X,Y.L,J;","Taxable payment reason codes","A","OLE"
"OLE-FP","DvToPdpExtractStep","TAXABLE_PAYMENT_REASON_CODES_FOR_BLANK_CORPORATION_OWNERSHIP_TYPE_CATEGORIES","OLE260","1","CONFG","H,J","Taxable payment reason codes for corporations with blank ownership type categories.","A","OLE"
"OLE-FP","GeneralErrorCorrection","INVALID_OBJECT_SUB_TYPES_BY_OBJECT_TYPE","OLE261","1","VALID","ES=CF,CM,WO","Defines an invalid relationship between an Object Type and the Object Sub-Type(s) on the General Error Correction document. Format of list is object type 1=object sub type 1, object sub type 2;object type 2=object sub type 3,object sub type 4,object sub type 5.","D","OLE"
"OLE-FP","GeneralErrorCorrection","OBJECT_SUB_TYPES","OLE262","1","VALID","CA;FR;LD;OP;SA;BU;MT;PL;DR;LO;VA;HW;AS;TN","Object Sub-Type(s) restricted from use on the General Error Correction document.","D","OLE"
"OLE-FP","GeneralErrorCorrection","OBJECT_TYPES","OLE263","1","VALID","IC","Object Type(s) restricted from use on the General Error Correction document.","D","OLE"
"OLE-FP","GeneralErrorCorrection","VALID_OBJECT_SUB_TYPES_BY_OBJECT_TYPE","OLE264","1","VALID","","Defines a valid relationship between an Object Type and the Object Sub-Type(s) on the General Error Correction document. Format of list is object type 1=object sub type 1, object sub type 2;object type 2=object sub type 3,object sub type 4,object sub type 5","D","OLE"
"OLE-FP","IndirectCostAdjustment","GRANT_OBJECT_CODE","OLE265","1","CONFG","5500","Allowed Object Code for the Grant accounting line on the Indirect Cost Adjustment document.","A","OLE"
"OLE-FP","IndirectCostAdjustment","RECEIPT_OBJECT_CODE","OLE266","1","CONFG","1803","Allowed Object Code for the Receipt accounting line on the Indirect Cost Adjustment document.","A","OLE"
"OLE-FP","InternalBilling","FUND_GROUPS","OLE267","1","VALID","LF","Restricts Fund Group(s) for use the on Internal Billing document.","D","OLE"
"OLE-FP","InternalBilling","OBJECT_LEVELS","OLE268","1","VALID","C&G","Object Level(s) restricted from use on the Internal Billing document.","D","OLE"
"OLE-FP","InternalBilling","OBJECT_SUB_TYPES","OLE269","1","VALID","FR;ST;MT;BU;RE;SW;SA;GI;IV;CP;WO;TF;HW;PL;TN","Object Sub-Type(s) restricted from use on the Internal Billing document.","D","OLE"
"OLE-FP","InternalBilling","OBJECT_TYPES","OLE270","1","VALID","AS;LI;CH;IN;EE;EX","Allowed Object Type(s) for use on the Internal Billing document.","A","OLE"
"OLE-FP","InternalBilling","SUB_FUND_GROUPS","OLE271","1","VALID","PFRI;PFIP","Sub-Fund Group(s) restricted from use on the Internal Billing document.","D","OLE"
"OLE-FP","NonCheckDisbursement","OBJECT_CONSOLIDATIONS","OLE272","1","VALID","FDBL","Object Consolidation(s) restricted from use on the Non-Check Disbursement document.","D","OLE"
"OLE-FP","NonCheckDisbursement","OBJECT_SUB_TYPES","OLE273","1","VALID","BU;CA;FB;HW;SA;VA;RE;MT;FR;CE","Object Sub-Type(s) restricted from use on the Non-Check Disbursement document.","D","OLE"
"OLE-FP","NonCheckDisbursement","OBJECT_TYPES","OLE274","1","VALID","IC;ES","Object Type(s) restricted from use on the Non-Check Disbursement document.","D","OLE"
"OLE-FP","NonCheckDisbursement","SUB_FUND_GROUPS","OLE275","1","VALID","PFRR","Sub-Fund Group(s) restricted from use on the Non-Check Disbursement document.","D","OLE"
"OLE-FP","PreEncumbrance","OBJECT_TYPES","OLE276","1","VALID","EE;EX","Allowed Object Type(s) for use on the Pre-Encumbrance document.","A","OLE"
"OLE-FP","ProcurementCard","DISPUTE_URL","OLE277","1","CONFG","http://kuali.org/","URL to launch on Procurement Card document for disputing a transaction.","A","OLE"
"OLE-FP","ProcurementCard","INVALID_OBJECT_CODES_BY_MCC_CODE","OLE278","1","VALID","","Defines an invalid relationship between the Merchant Category Code (MCC) and the Object Code(s) on the Procurement Card document. Format of list is mcc code 1=object 1, object 2;mcc code 2=object 3,object 4,object 5.","D","OLE"
"OLE-FP","ProcurementCard","INVALID_OBJECT_SUB_TYPES_BY_MCC_CODE","OLE279","1","VALID","","Invalid object sub types by merchant category code.  Format of list is merchant category code 1=object sub type 1,object sub type 2;merchant category code 2=object sub type 3,object sub type 4,object sub type 5;...","D","OLE"
"OLE-FP","ProcurementCard","OBJECT_CONSOLIDATIONS","OLE280","1","VALID","FDBL","Object Consolidation(s) restricted from use on the Procurement Card document.","D","OLE"
"OLE-FP","ProcurementCard","OBJECT_SUB_TYPES","OLE281","1","VALID","AC;AR;AS;BU;CA;CE;CR;CU;FB;FD;LD;MT;OP;PI;PL;RE;                          SF;SS;ST;TF;TN;VA;WO","Object Sub-Type(s) restricted from use on the Procurement Card document.","D","OLE"
"OLE-FP","ProcurementCard","OBJECT_TYPES","OLE282","1","VALID","IC","Object Type(s) restricted from use on the Procurement Card document.","D","OLE"
"OLE-FP","ProcurementCard","VALID_OBJECT_CODES_BY_MCC_CODE","OLE283","1","VALID","5193=4868,4870,4088,5080,6000,6100,2100,5327,4507,4035,4938;5422=4868,4870,4088,5080,6000,6100,2100,5327,4507,4938,4080;5441=4868,4870,4088,5080,6000,6100,2100,5327,4507,2163;5451=4868,4870,4088,5080,6000,6100,2100,5327,4507;5461=4868,4870,4088,5080,6000,6100,2100,5327,4507;5811=4868,4870,4088,5080,6000,6100,2100,5327,4507;5812=4868,4870,4088,5080,6000,6100,2100,5327,4507;5814=4868,4870,4088,5080,6000,6100,2100,5327,4507","Defines a valid relationship between the Merchant Category Code (MCC) and the Object Code(s) on the Procurement Card document. Format of list is mcc code 1=object 1, object 2;mcc code 2=object 3,object 4,object 5.","A","OLE"
"OLE-FP","ProcurementCard","VALID_OBJECT_SUB_TYPES_BY_MCC_CODE","OLE284","1","VALID","","Valid object sub types by merchant category code.  Format of list is merchant category code 1=object sub type 1,object sub type 2;merchant category code 2=object sub type 3,object sub type 4,object sub type 5;...","A","OLE"
"OLE-FP","ProcurementCardAutoApproveDocumentsStep","AUTO_APPROVE_IND","OLE285","1","CONFG","Y","Flag that determines auto approval of the transactions (Y/N) in the Procurement Card document (batch process) to be turned on or off. Used in conjunction with parameter, AUTO_APPROVE_NUMBER_OF_DAYS.","A","OLE"
"OLE-FP","ProcurementCardAutoApproveDocumentsStep","AUTO_APPROVE_NUMBER_OF_DAYS","OLE286","1","CONFG","2","Number of days a Procurement Card document is allowed to remain in ""enroute"" status before being auto-approved by the system. Used in conjunction with parameter, AUTO_APPROVE_IND.","A","OLE"
"OLE-FP","ProcurementCardCreateDocumentsStep","ERROR_TRANSACTION_ACCOUNT_NUMBER","OLE287","1","CONFG","1031400","Account Number to substitute into the transaction, during the Procurement Card batch process, if the account is invalid.","A","OLE"
"OLE-FP","ProcurementCardCreateDocumentsStep","ERROR_TRANSACTION_CHART","OLE288","1","CONFG","BL","Chart Code to substitute into the transaction, during the Procurement Card batch process, if the account is invalid.","A","OLE"
"OLE-FP","ProcurementCardCreateDocumentsStep","SINGLE_TRANSACTION_IND","OLE289","1","CONFG","N","Indicator to create a Procurement Card document for each transaction if set to ""Y"" or a Procurement Card document for each cardholder if set to ""N"".","A","OLE"
"OLE-FP","ProcurementCardLoadStep","DEFAULT_TRANSACTION_ACCOUNT","OLE290","1","CONFG","1031400","Clearing account for Procurement Card Batch Process.","A","OLE"
"OLE-FP","ProcurementCardLoadStep","DEFAULT_TRANSACTION_CHART","OLE291","1","CONFG","BL","Chart to which the clearing account for the Procurement Card Batch Process belongs.","A","OLE"
"OLE-FP","ProcurementCardLoadStep","DEFAULT_TRANSACTION_OBJECT_CODE","OLE292","1","CONFG","4190","Allowed object code for all charges processed through the Procurement Card Batch process.","A","OLE"
"OLE-FP","ServiceBilling","FUND_GROUPS","OLE293","1","VALID","LF","Restricts Fund Group(s) for use the on Internal Billing document.","D","OLE"
"OLE-FP","ServiceBilling","OBJECT_LEVELS","OLE294","1","VALID","C&G","Object Level(s) restricted from use on the Internal Billing document.","D","OLE"
"OLE-FP","ServiceBilling","OBJECT_SUB_TYPES","OLE295","1","VALID","FR;ST;MT;BU;RE;SW;SA;GI;IV;CP;WO;TF;HW;PL;TN","Object Sub-Type(s) restricted from use on the Internal Billing document.","D","OLE"
"OLE-FP","ServiceBilling","OBJECT_TYPES","OLE296","1","VALID","IN;EE;EX","Allowed Object Type(s) for use on the Service Billing document.","A","OLE"
"OLE-FP","ServiceBilling","SUB_FUND_GROUPS","OLE297","1","VALID","PFRI;PFIP","Sub-Fund Group(s) restricted from use on the Internal Billing document.","D","OLE"
OLE-FP,DisbursementVoucher,PAYMENT_REASON_CODE_ROYALTIES,OLEFP298,1,CONFG,R,Non Taxable Payment Reason Code - Royalties,A,OLE
OLE-FP,DisbursementVoucher,PAYMENT_REASON_CODE_RENTAL_PAYMENT,OLEFP299,1,CONFG,T,Non Taxable Payment Reason Code - Rental Payment,A,OLE
OLE-FP,DisbursementVoucher,PAYMENT_REASON_CODE_TRAVEL_HONORARIUM,OLEFP300,1,CONFG,X,Non Taxable Payment Reason Code - Travel Honorarium,A,OLE
OLE-FP,DisbursementVoucher,ENABLE_SEPARATION_OF_DUTIES_IND,OLEFP4643,1,CONFG,Y,Indicates whether separation of duties should take place when the payee is the only approver on a DV value: Y,A,OLE
"OLE-FP","TransferOfFunds","FUND_GROUP_BALANCING_SET","OLE298","1","CONFG","AF;CL","The Transfer of Funds document relies on a balancing check that transfers of funds from agency and clearing funds must balance between the To and From sections. This rule may be updated by configuring the parameter values to hold other Fund Group codes.","A","OLE"
